,gene_id,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,description,hit_num,neg_log_p_adj,sig
4135,ccdc124,-0.192403170554271,-0.300168346264586,-0.0846379948439554,5.4001316094037,-3.67545903018175,0.0011226547413983,0.0055326622539666,-1.96608361827898,coiled-coil domain containing 124,4136,2.2570658408495814,False
4137,bmp1a,0.333612055616502,0.148093431479026,0.519130679753977,6.48400331797456,3.70196257979137,0.0010494718888078,0.0052409261142305,-1.96668932338682,bone morphogenetic protein 1a,4138,2.280591962870994,False
4138,akt2,-0.235515955228464,-0.368473331234057,-0.102558579222872,4.8152244845682,-3.64657963079201,0.0012080887936104,0.0058855849521267,-1.96766779240215,v-akt murine thymoma viral oncogene homolog 2,4139,2.2302103673394686,False
4140,LOC121913114,-0.458206208121323,-0.721071818027915,-0.195340598214732,4.01772711078833,-3.58843430678266,0.0013998270937629,0.0066401418369204,-1.9696225132183,uncharacterized LOC121913114,4141,2.177822643774458,False
4142,alad,0.256510692411729,0.111466729525675,0.401554655297784,4.76108101541081,3.64068931388732,0.0012262793610233,0.0059541676316223,-1.97442779033094,aminolevulinate dehydratase,4143,2.225178942537172,False
4143,pkmyt1,0.517634605286689,0.203775877193564,0.831493333379815,1.6949712700566,3.39521198328333,0.0022750986505841,0.0098768589935115,-1.97476437581383,"protein kinase, membrane associated tyrosine/threonine 1",4144,2.00538114637081,False
4144,si:ch211-253b8.5,-0.191491878549088,-0.298482587688533,-0.084501169409644,5.78233831398396,-3.68452999750019,0.0010970619417313,0.0054336900878191,-1.976211552467,dysbindin,4145,2.264905135330761,False
4146,rin2a,0.260003040668579,0.111164506354534,0.408841574982624,4.13752459789268,3.59617523042321,0.0013726812777764,0.0065378569145137,-1.97799767407638,Ras and Rab interactor 2a,4147,2.184564588484487,False
4147,emp2,-0.912107187549716,-1.43730480065124,-0.386909574448194,3.66035342014702,-3.57520490502352,0.0014474381040062,0.006829677097649,-1.97851877746407,epithelial membrane protein 2,4148,2.1655998289720957,False
4148,htatip2,-0.252017065034944,-0.396511721360252,-0.107522408709636,4.0788739693342,-3.59050855802489,0.0013925021341759,0.0066137674240951,-1.98062157648395,HIV-1 Tat interactive protein 2,4149,2.1795510813013705,False
4149,slc25a20,0.244111668223722,0.106341144702087,0.381882191745356,4.93729634908499,3.64762373520759,0.0012048920308242,0.0058730650316219,-1.98182969641661,solute carrier family 25 member 20,4150,2.231135190248789,False
4150,cpamd8,0.343455445230525,0.149850361986675,0.537060528474375,5.13610128677208,3.65200575657995,0.0011915654848887,0.0058202196273097,-1.98200798316035,C3 and PZP like alpha-2-macroglobulin domain containing 8,4151,2.235060626839973,False
4151,syde2,-0.349667804732312,-0.548202743118469,-0.151132866346155,4.57687405088377,-3.62573872108787,0.0012736612500314,0.0061427518254411,-1.98221902825006,"synapse defective 1, Rho GTPase, homolog 2 (C. elegans)",4152,2.2116370303452078,False
4153,mapre1b,-0.174644731621608,-0.271959984651566,-0.07732947859165,6.38850423883185,-3.69447197101193,0.0010696678154297,0.0053275826309693,-1.98408371806039,"microtubule-associated protein, RP/EB family, member 1b",4154,2.273469805640846,False
4155,tmem245,-0.210835754514212,-0.329878124256463,-0.0917933847719612,4.95585928453312,-3.64603221755293,0.0012097681372657,0.0058891726650944,-1.98683834804367,transmembrane protein 245,4156,2.2299457123812276,False
4156,taf2,0.202183661078996,0.0869105774104688,0.317456744747522,4.38501793447379,3.6107377650623,0.0013230000901401,0.0063447792907488,-1.98746845658263,"TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor",4157,2.197583480657858,False
4157,LOC121890628,0.335749608787463,0.147665150581539,0.523834066993387,5.65696919582518,3.67485669512731,0.0011243747126129,0.0055382252866005,-1.98873213450402,class E basic helix-loop-helix protein 40-like,4158,2.256629381790623,False
4158,ing3,0.18908619549729,0.0828893013932479,0.295283089601331,5.40580790687818,3.66543743955691,0.0011516094343083,0.0056530536994065,-1.98886229011667,"inhibitor of growth family, member 3",4159,2.247716889076383,False
4159,stard7,0.313456183223458,0.138898152397627,0.488014214049289,6.73112271889129,3.69670513008505,0.001063607342667,0.0053044479051245,-1.99140852394214,StAR-related lipid transfer (START) domain containing 7,4160,2.275359811430008,False
4161,got2b,0.217370557389736,0.0971523995475675,0.337588715231904,9.00378188413879,3.72227498157467,0.000996567977557,0.0050195414503996,-1.99263413076443,"glutamic-oxaloacetic transaminase 2b, mitochondrial",4162,2.299335955097434,False
4162,LOC121895924,0.245835862109379,0.106412482851781,0.385259241366976,4.71690035740022,3.62983961171642,0.001260489295091,0.0060921654576154,-1.9931523027371,E3 ubiquitin-protein ligase Itchy-like,4163,2.21522831013679,False
4164,reep5,-0.183096095944624,-0.284869410091229,-0.081322781798018,7.31937008629452,-3.70359057447178,0.0010451322187222,0.0052220379685863,-1.99558387420652,receptor accessory protein 5,4165,2.282159974817255,False
4165,adam10a,-0.282671271623241,-0.440634450604936,-0.124708092641547,6.09563740440347,-3.68386418507917,0.0010989208722036,0.0054414588748624,-1.99621209216413,ADAM metallopeptidase domain 10a,4166,2.2642846487646486,False
4166,zfyve16,-0.191337690769501,-0.298996006143999,-0.0836793753950034,5.29157434288133,-3.65873328669949,0.001171385997781,0.0057321126770499,-1.99678421834755,"zinc finger, FYVE domain containing 16",4167,2.241685281195132,False
4168,dhcr24,0.446097866909976,0.188547964161049,0.703647769658902,3.88757760612922,3.56571443732581,0.0014825631327204,0.0069613540296127,-2.00275390827064,24-dehydrocholesterol reductase,4169,2.1573062790107254,False
4169,pdhb,0.202324951498723,0.0899479278343664,0.314701975163079,7.85322928961285,3.70637811254801,0.001037742400843,0.0051972639655589,-2.00335426425113,pyruvate dehydrogenase E1 subunit beta,4170,2.284225225090864,False
4170,LOC121908512,0.608352583411586,0.240727406319546,0.975977760503626,1.8152996825021,3.40665311158545,0.0022110007097046,0.0096570929102507,-2.00338787716824,uncharacterized LOC121908512,4171,2.015153590256204,False
4172,foxn2a,0.328250240206252,0.138362831434579,0.518137648977924,3.81079118465898,3.55866156311825,0.0015092038018168,0.0070641897663356,-2.00729532914048,forkhead box N2a,4173,2.1509376427592763,False
4174,papss1,-0.184868503450515,-0.288112070184856,-0.0816249367161743,6.45271006873351,-3.68619010515738,0.0010924403665367,0.0054165268980679,-2.01035038161696,3'-phosphoadenosine 5'-phosphosulfate synthase 1,4175,2.2662790958381867,False
4175,map1lc3b,-0.146576560064025,-0.228278873887786,-0.0648742462402636,6.99595435229205,-3.69324375648964,0.0010730154182773,0.0053414160181355,-2.01087772257363,microtubule-associated protein 1 light chain 3 beta,4176,2.2723435955293665,False
4176,iffo1b,0.5519266599665,0.239251725772494,0.864601594160506,4.86740605205874,3.63384257132411,0.0012477603853328,0.006041159260977,-2.01146594785049,intermediate filament family orphan 1b,4177,2.2188797149654875,False
4178,smyd5,0.227814495234439,0.0985712430740762,0.357057747394801,4.85074484519876,3.6287017907938,0.0012641305373961,0.0061030697962358,-2.01421313392627,SMYD family member 5,4179,2.214451663314464,False
4179,LOC121892072,-0.489378543443521,-0.778236144597096,-0.200520942289946,2.88176354972479,-3.4876984378025,0.0018045942433718,0.0081732372100694,-2.01440192764676,"H-2 class II histocompatibility antigen, I-E beta chain-like",4180,2.0876058964648743,False
4181,dnase2,-0.338716720262583,-0.533718357738645,-0.143715082786522,4.08304424268641,-3.57582437387075,0.001445173851996,0.0068207109483248,-2.01629700303158,"deoxyribonuclease II, lysosomal",4182,2.166170354838805,False
4182,tmod2,-0.305263794712247,-0.475997271805661,-0.134530317618834,6.57299419633264,-3.68073386182627,0.0011077020738153,0.0054777022320077,-2.02318938048368,tropomodulin 2,4183,2.2614015796962907,False
4184,c4h1orf174,-0.401667173024369,-0.638252818773765,-0.165081527274972,3.22499887299609,-3.49506897889132,0.0017714669525784,0.008052395994775,-2.02521018823344,chromosome 4 C1orf174 homolog,4185,2.094074875845372,False
4189,pcca,0.229246267130083,0.100988531216984,0.357504003043181,6.67992223458868,3.67956523187823,0.0011109979040171,0.0054896539365954,-2.03183921230251,propionyl-CoA carboxylase subunit alpha,4190,2.2604550322646797,False
4190,LOC121885992,0.349943718789735,0.147253353269394,0.552634084310076,3.88033871445004,3.55420848966184,0.0015262642252376,0.0071305239668703,-2.03200606924942,TBC1 domain family member 10A-like,4191,2.1468785560444026,False
4191,armc8,0.242007926563599,0.103428647241736,0.380587205885461,4.41666050001663,3.59508444034831,0.0013764750987966,0.00655426020995,-2.03220954749072,armadillo repeat containing 8,4192,2.1834763207348242,False
4192,ppox,-0.225850081738301,-0.354391911433877,-0.0973082520427251,4.76250298479796,-3.61704221661106,0.0013020409800135,0.0062635023985914,-2.03228008699993,protoporphyrinogen oxidase,4193,2.2031827519287086,False
4194,fkbp15b,-0.191260497467521,-0.298717249033616,-0.0838037459014256,5.87246528306891,-3.66411736857773,0.0011554774945257,0.0056675868625467,-2.03345491809642,FKBP prolyl isomerase family member 15b,4195,2.2466018150681175,False
4197,inhbb,-1.06217004571165,-1.69863585827232,-0.425704233150981,2.12223944420231,-3.43555394401353,0.0020567954658821,0.0091063744433442,-2.04341562677055,inhibin subunit beta B,4198,2.0406544959853536,True
4199,wbp1lb,0.290703057532215,0.123660546510253,0.457745568554176,4.29229377531528,3.58261708686122,0.0014205711790166,0.0067202264963404,-2.04437876572035,WW domain binding protein 1-like b,4200,2.172616089378743,False
4200,mmp2,-0.305698502604739,-0.475460984597627,-0.13593602061185,9.69151350027607,-3.70705814846441,0.0010359473956141,0.0051927625338743,-2.04442179154158,matrix metallopeptidase 2,4201,2.2846015373290873,False
4201,LOC121908896,0.303342471920259,0.126215887508719,0.480469056331799,3.52269148177072,3.52555323257681,0.0016406332661345,0.007567834935392,-2.04883436418533,polyamine-transporting ATPase 13A3-like,4202,2.1210283490468287,False
4202,LOC121886398,0.483573218560712,0.201742869420848,0.765403567700575,3.01976119084662,3.53225692324166,0.0016131511570857,0.0074631143778558,-2.0498133594248,"putative protein MSS51 homolog, mitochondrial",4203,2.127079902438163,False
4204,id3,-0.598510080952897,-0.955000681194273,-0.242019480711521,2.57106788434534,-3.45621849447824,0.0019529967878919,0.008723075283607,-2.05208990664204,inhibitor of DNA binding 3,4205,2.0593303793739923,False
4205,LOC121891855,-0.238543707715375,-0.371258360257513,-0.105829055173236,9.24683110017727,-3.70021444284627,0.0010541514743359,0.0052600895271989,-2.05254728031012,tubulin alpha chain-like,4206,2.279006864052044,False
4209,LOC121885300,0.301356511033668,0.122036853899887,0.48067616816745,2.99943962515637,3.45963659621343,0.0019363257515256,0.0086620555825231,-2.06231952821439,uncharacterized LOC121885300,4210,2.0623790338241834,False
4210,lonp1,-0.225813670001809,-0.351956850372222,-0.0996704896313953,8.10649121273877,-3.68522709698999,0.0010951189585229,0.0054255007736237,-2.06273612757769,"lon peptidase 1, mitochondrial",4211,2.2655601702565207,False
4211,zdhhc3a,-0.218436213910321,-0.342441105111191,-0.0944313227094517,5.19293987433832,-3.62629914754457,0.0012718532679842,0.0061356114011898,-2.06338868452679,zinc finger DHHC-type palmitoyltransferase 3a,4212,2.212142154219316,False
4212,LOC121903690,0.361140216139924,0.156334537035479,0.565945895244369,5.27903490828298,3.63004209777258,0.0012598423770943,0.0060917849340947,-2.06458186826625,tetratricopeptide repeat protein 28-like,4213,2.2152554375068156,False
4213,kidins220b,0.228565853213647,0.0991720080473662,0.357959698379928,5.45456227772909,3.63643252330884,0.0012395917238789,0.0060062658728524,-2.06490192957063,kinase D-interacting substrate 220b,4214,2.221395447269069,False
4214,gna11b,0.250708246144733,0.109264318067141,0.392152174222325,5.82896513479797,3.64890127398274,0.0012009918111348,0.0058586262861841,-2.06758834713295,"guanine nucleotide binding protein (G protein), alpha 11b (Gq class)",4215,2.2322042041642622,False
4215,LOC121912899,0.414926358996751,0.164309770092173,0.665542947901328,1.43058099574949,3.40830940998637,0.0022018679060857,0.0096303452279011,-2.06869255172768,exostosin-1c,4216,2.0163581440400486,False
4216,ccdc62,-0.330050223991375,-0.528649145957169,-0.131451302025581,2.64971153774305,-3.42121957457133,0.0021319259053135,0.0093769987151676,-2.06993648436099,coiled-coil domain containing 62,4217,2.02793614349882,False
4217,itprid2,-0.464429578343518,-0.734620525016346,-0.19423863167069,3.8926373737186,-3.5385625850715,0.0015877106475968,0.0073617754031234,-2.0701816598838,ITPR interacting domain containing 2,4218,2.1330174363693932,False
4219,cobl,0.359132445492056,0.152539677644489,0.565725213339622,4.45644272242879,3.5786343952411,0.0014349461395483,0.0067775613351945,-2.07121823614565,cordon-bleu WH2 repeat protein,4220,2.1689265434758447,False
4220,ndc80,0.488870881403556,0.201881045112673,0.775860717694439,3.50099715504811,3.50675525719576,0.0017201524334385,0.0078649331735816,-2.07360089565177,NDC80 kinetochore complex component,4221,2.104304963119277,False
4221,paics,-0.337242187317554,-0.526666950217932,-0.147817424417175,6.92100907187695,-3.66507569179267,0.001152668161961,0.0056567688189273,-2.07509466057304,"phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase",4222,2.247431569662588,False
4223,usp6nl,-0.410059797072274,-0.652138441871295,-0.167981152273254,3.27231022449011,-3.48713303476486,0.0018071602347247,0.0081809039183468,-2.0763449671798,USP6 N-terminal like,4224,2.087198707934825,False
4224,tmem126a,0.288735473745168,0.117863044520783,0.459607902969554,3.27971708251805,3.47861170181756,0.0018462657057795,0.008331763133235,-2.07671378068041,transmembrane protein 126A,4225,2.0792630852666867,False
4225,mdfi,0.456010173294682,0.192909936774725,0.719110409814638,4.31383570450868,3.56805135202159,0.0014738375895768,0.0069315499286903,-2.07690822514792,MyoD family inhibitor,4226,2.1591696441450696,False
4237,ripk1l,-0.184104967093982,-0.288751489631637,-0.0794584445563275,5.32087139846419,-3.62175032543675,0.0012866009076564,0.006197182829501,-2.09084032952861,"receptor (TNFRSF)-interacting serine-threonine kinase 1, like",4238,2.2078056910905755,False
4238,LOC121904174,0.164518666569401,0.0724707522633046,0.256566580875497,8.72652625368811,3.67941717800886,0.0011114161378272,0.0054902726534325,-2.09270651323845,ubiquitin-associated protein 2-like,4239,2.2604060874368077,False
4239,rpl7,0.149608657380137,0.066251482553063,0.232965832207212,10.6059057907033,3.69480516167985,0.0010687614415014,0.0053244836823751,-2.09350314915794,ribosomal protein L7,4240,2.2737224995825738,False
4240,LOC121894127,-0.170632761336397,-0.266448463642538,-0.0748170590302552,7.49516311437045,-3.66609348184335,0.0011496918221614,0.0056451194108593,-2.09356908710712,ras association domain-containing protein 1-like,4241,2.248326867037724,False
4245,tmem230b,-0.28936462186872,-0.458037963334159,-0.120691280403281,3.95263194027047,-3.53164292810024,0.0016156494771022,0.0074728275123337,-2.09824447743147,transmembrane protein 230b,4246,2.126515042005333,False
4246,trabd2a,0.291764800585315,0.126975234763899,0.45655436640673,6.46904019566531,3.64486115877125,0.0012133683598166,0.005905164404645,-2.1010695109247,TraB domain containing 2A,4247,2.228768006765759,False
4250,gli3,-0.416225520671784,-0.653897712700073,-0.178553328643495,5.14540537540288,-3.60518982513254,0.0013417166253091,0.0064181119245386,-2.10377335808868,GLI family zinc finger 3,4251,2.192592713574939,False
4253,LOC121896990,-0.346352125725828,-0.556187515913069,-0.136516735538587,2.48835741015068,-3.39794952822143,0.0022595996303929,0.0098273035825196,-2.1074568734335,uncharacterized LOC121896990,4254,2.0075656276279803,False
4256,col16a1,0.488989391420353,0.21329339419953,0.764685388641175,6.88834171275973,3.65129379940446,0.0011937208258777,0.0058261909649574,-2.11055969277537,"collagen, type XVI, alpha 1",4257,2.234615284612567,False
4257,LOC121904684,0.366295896269874,0.147508678038234,0.585083114501514,3.06370161773241,3.44657639880953,0.002000779567144,0.0088919845231448,-2.11062961551206,metal transporter CNNM4,4258,2.051001301879329,False
4259,phgdh,-0.227602485221639,-0.356409747998803,-0.0987952224444743,6.15967079062947,-3.63759589936315,0.0012359395001035,0.0059935630639018,-2.11375265018166,phosphoglycerate dehydrogenase,4260,2.2223149206918458,False
4261,LOC121892101,0.200830670531938,0.0871736959094639,0.314487645154412,6.1765361858982,3.63757326913319,0.0012360104434496,0.0059935630639018,-2.11767793644733,ubiquitin-protein ligase E3A,4262,2.2223149206918458,False
4263,uacab,-0.474569850153575,-0.750640083416731,-0.198499616890419,4.16570993238575,-3.53881911559896,0.0015866839856193,0.0073588360986509,-2.12013967482415,uveal autoantigen with coiled-coil domains and ankyrin repeats b,4264,2.133190869888762,False
4264,rnf14,-0.17821210330814,-0.279748864240685,-0.0766753423755957,5.40020403498896,-3.61319744020247,0.0013147839826061,0.0063183143067686,-2.12032496535076,ring finger protein 14,4265,2.1993987737616694,False
4266,grk4,0.391639803217914,0.161351242669377,0.621928363766451,3.6935509454958,3.50100121594579,0.0017452349179929,0.0079524481173232,-2.12149929350799,G protein-coupled receptor kinase 4,4267,2.099499155597995,False
4267,prpf38a,-0.288546003401194,-0.456046829128684,-0.121045177673704,4.2640088411707,-3.54630360983444,0.0015570135696079,0.0072499411664372,-2.12403109080481,pre-mRNA processing factor 38A,4268,2.139665517731813,False
4268,dhx38,0.211552281470395,0.0905555966551951,0.332548966285594,5.14080845860525,3.59933314047619,0.0013617554058164,0.0064990349054465,-2.12410852608693,DEAH (Asp-Glu-Ala-His) box polypeptide 38,4269,2.1871511304891382,False
4270,esd,0.170767086376633,0.0738630355157102,0.267671137237556,5.97503464169939,3.62777245948357,0.0012671122017111,0.0061155173396876,-2.12522438971188,esterase D/formylglutathione hydrolase,4271,2.213566798109615,False
4271,prrc2c,-0.230260153800735,-0.360267653401067,-0.100252654200403,6.87941513078509,-3.64609674352467,0.0012095700670904,0.0058891726650944,-2.12524930378456,proline-rich coiled-coil 2C,4272,2.2299457123812276,False
4273,snx19b,-0.381477366922134,-0.601437031763503,-0.161517702080766,4.65515383211899,-3.57029030137812,0.00146552484589,0.0068976485901636,-2.12933263384644,sorting nexin 19b,4274,2.161298935112201,False
4274,polg,0.28169684108412,0.118751913762917,0.444641768405323,4.50021400713023,3.55892581308214,0.001508197287243,0.0070630073909204,-2.13233845292968,"polymerase (DNA directed), gamma",4275,2.151010339291199,False
4275,aga,0.25882792886705,0.110155252259347,0.407500605474753,4.90759071663021,3.58391565239584,0.0014159146565332,0.006702878453629,-2.13259914684076,aspartylglucosaminidase,4276,2.173738655796013,False
4277,noc4l,0.272814757110237,0.116268030771698,0.429361483448775,5.00387786802317,3.5875806372276,0.0014028526383516,0.0066528093861792,-2.13572684557879,nucleolar complex associated 4 homolog,4278,2.176994919619705,False
4283,LOC121909821,0.287707215821266,0.119364230649012,0.456050200993519,3.99889364530772,3.51830538713088,0.0016708595018197,0.0076803120050044,-2.14197580322331,transmembrane protein 164,4284,2.114621136830548,False
4284,LOC121908932,-0.408371048819985,-0.651689842719084,-0.165052254920885,3.21101456598135,-3.45507193242321,0.0019586200865279,0.008746106902115,-2.14230265427106,immunoglobulin kappa light chain-like,4285,2.0581852186542178,False
4289,mpnd,-0.368450007595796,-0.588635281041313,-0.148264734150279,3.21275337999788,-3.44483245405563,0.0020095424563504,0.008924578574221,-2.14945963742763,MPN domain containing,4290,2.0494122824663603,False
4291,LOC121899201,0.449146870694339,0.188020188547398,0.71027355284128,4.34081536064617,3.54091034465901,0.0015783387786346,0.0073273869413471,-2.15119490019588,A disintegrin and metalloproteinase with thrombospondin motifs 8,4292,2.1350508738281673,False
4294,zfand1,-0.394885019155549,-0.632770807217457,-0.156999231093642,2.98497015324912,-3.41727527484549,0.0021530624073766,0.009447758858786,-2.15232372206859,"zinc finger, AN1-type domain 1",4295,2.0246712000299234,False
4297,LOC121906724,0.233220961037782,0.0999227893393833,0.366519132736181,5.52861173170614,3.60181324675774,0.0013532342268583,0.0064649540307612,-2.15474481097321,basic leucine zipper and W2 domain-containing protein 1-A-like,4298,2.1894345588358264,False
4299,mospd1,-0.208858162249217,-0.329567345012352,-0.088148979486083,4.70098227265002,-3.56195924254371,0.0014966899157227,0.007010869737724,-2.15673581814532,motile sperm domain containing 1,4300,2.154228102024214,False
4302,supv3l1,0.222664474123983,0.0956998123370603,0.349629135910905,5.79698595387549,3.61032147227958,0.0013243955974768,0.0063498465480871,-2.15900476001846,SUV3-like helicase,4303,2.1972367698457034,False
4303,LOC121888074,-0.539843581454425,-0.854032841997935,-0.225654320910916,4.12254931417582,-3.5371575888069,0.001593345087208,0.0073824201036143,-2.15946863976872,nebulin-like,4304,2.1318012444979595,False
4304,mapk1,0.283880058361486,0.120248156924468,0.447511959798504,4.88264523436428,3.5714511308032,0.0014612329624801,0.006882634996981,-2.16258866439965,mitogen-activated protein kinase 1,4305,2.1622452615374006,False
4305,mical1,-0.375559927308351,-0.597158262067705,-0.153961592548997,3.76000851647429,-3.48891634979732,0.001799078985711,0.0081617890207659,-2.16413081870007,"microtubule associated monooxygenase, calponin and LIM domain containing 1",4306,2.088214635769734,False
4306,irf9,0.25642105127016,0.105740366878215,0.407101735662105,3.9258621446846,3.50327230142381,0.00173529275144,0.0079148442754946,-2.16421735944422,interferon regulatory factor 9,4307,2.1015576254584416,False
4308,rilpl1,0.19448053291876,0.0814549086093487,0.307506157228172,4.43838523279044,3.54223218201218,0.0015730859780845,0.0073102460246454,-2.16564661629808,Rab interacting lysosomal protein-like 1,4309,2.1360680067154734,False
4309,slc25a33,0.187009475899105,0.0796845255230141,0.294334426275197,5.24941931417737,3.58707716951021,0.0014046400028077,0.0066579154395669,-2.16590993722744,solute carrier family 25 member 33,4310,2.176661725004328,False
4310,bub1,0.524716836579694,0.212674315455989,0.836759357703399,3.43005770373698,3.46169678415362,0.0019263445660884,0.0086245921469053,-2.1669000160676,BUB1 mitotic checkpoint serine/threonine kinase,4311,2.0642614333603753,False
4311,LOC121890456,0.396249764685766,0.156641739280385,0.635857790091147,2.90571142751992,3.40443824155852,0.0022232709464786,0.0097013267353306,-2.16784278042658,uncharacterized LOC121890456,4312,2.0131688683696694,False
4312,zc3h12b,0.305341298271065,0.126719047830783,0.483963548711348,4.14471694546711,3.51906909640531,0.0016676491466902,0.0076697943204555,-2.16793625230247,zinc finger CCCH-type containing 12B,4313,2.115216282294685,False
4315,cul4b,0.144287502797618,0.061937259691017,0.226637745904219,5.88956169057507,3.60696256158836,0.0013357081688808,0.0063942677466328,-2.17574790635142,cullin 4B,4316,2.1942091825074606,False
4317,ndufb11,-0.347971482344428,-0.546173161948953,-0.149769802739904,6.22759347792331,-3.61421618041723,0.0013113956833466,0.0063052658247026,-2.17722856743637,NADH:ubiquinone oxidoreductase subunit B11,4318,2.2002965992149437,False
4320,mfsd1,-0.291583627197938,-0.461916242449123,-0.121251011946753,4.28319174762365,-3.52405860969195,0.0016468224698435,0.0075926458212252,-2.18190247704498,major facilitator superfamily domain containing 1,4321,2.11960685844884,False
4322,LOC121912617,0.478084673772417,0.200021772462502,0.756147575082332,4.59590905024311,3.53948091311151,0.0015840383906635,0.0073502048850578,-2.18394163863889,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A,4323,2.133700554900858,False
4325,dhrs7ca,0.398384080552659,0.163071853606184,0.633696307499134,2.4437052338304,3.48526082553874,0.0018156823313322,0.0082135296576948,-2.18995440698063,dehydrogenase/reductase (SDR family) member 7Ca,4326,2.0854701703545664,False
4327,LOC121906825,0.42597225654734,0.18295993606696,0.66898457702772,6.48294760866005,3.60853419580978,0.0013304033127235,0.0063721285456291,-2.19013448556038,tubulin alpha chain-like,4328,2.1957154717136103,False
4330,rab11fip1a,-0.325957464684671,-0.517763124001735,-0.134151805367608,4.0278776914297,-3.49846325809682,0.001756411008637,0.0079936538908994,-2.19547904122862,RAB11 family interacting protein 1 (class I) a,4331,2.097254659744492,False
4331,ache,0.325833938452743,0.131532857028993,0.520135019876494,3.44888002678985,3.45222348935613,0.0019726584588469,0.0087962164548822,-2.19552615135962,acetylcholinesterase,4332,2.055704092180246,False
4332,borcs7,-0.276885607577293,-0.439961168026926,-0.11381004712766,3.99219902530745,-3.49533901966065,0.0017702645511898,0.0080488830127744,-2.19602292374578,BLOC-1 related complex subunit 7,4333,2.094264384855356,False
4334,gosr2,-0.222948927274426,-0.3541859335979,-0.0917119209509525,4.05541194262175,-3.49725158055956,0.0017617712701089,0.0080122107495221,-2.20384151235103,golgi SNAP receptor complex member 2,4335,2.0962476357450672,False
4336,nadkb,-0.278864038959073,-0.444556170423691,-0.113171907494455,3.69201739769959,-3.46472230200799,0.0019117771962603,0.0085798728925343,-2.20475911238875,NAD kinase b,4337,2.066519146006756,False
4337,nsd1b,0.293802957356935,0.119307410794431,0.468298503919439,3.66811441847838,3.46616808077696,0.0019048538970244,0.0085528989859925,-2.2070681404457,nuclear receptor binding SET domain protein 1b,4338,2.0678866571752637,False
4339,LOC121900161,-0.193935518897685,-0.305907042576093,-0.0819639952192781,5.14736740201509,-3.5655585435295,0.0014831469971828,0.0069613540296127,-2.21057386060628,importin-13-like,4340,2.1573062790107254,False
4345,caprin1a,-0.179831365590026,-0.282359651944622,-0.0773030792354296,7.02072395269876,-3.61076768146728,0.0013228998589577,0.0063447792907488,-2.21699402296777,cell cycle associated protein 1a,4346,2.197583480657858,False
4346,zc3h11a,0.215738627109047,0.0924923923495049,0.338984861868589,6.55334031369438,3.60356245627486,0.0013472556192196,0.0064429628732309,-2.21755073034709,zinc finger CCCH-type containing 11A,4347,2.1909143712141703,False
4348,abcb10,0.241896233073314,0.0987754313201394,0.385017034826489,3.90979627384888,3.47939830853731,0.001842621642597,0.0083173215411566,-2.22079181391951,"ATP-binding cassette, sub-family B (MDR/TAP), member 10",4349,2.080016508706498,False
4350,LOC121906143,-0.360330061747776,-0.574304808808555,-0.146355314686997,3.79613360923045,-3.46669614505115,0.0019023312777789,0.0085456679817177,-2.22652580726762,transcription factor HIVEP3,4351,2.068253984501385,False
4351,dync1li2,-0.291237713080129,-0.456887593625121,-0.125587832535136,8.18902397944001,-3.61938088300981,0.0012943489055665,0.0062312989320659,-2.22773895477354,"dynein, cytoplasmic 1, light intermediate chain 2",4352,2.205421413978328,False
4353,calr,0.252623460913645,0.107915835737489,0.397331086089801,6.35013445443884,3.59385100003408,0.0013807774023447,0.0065680696084625,-2.23052826674657,calreticulin,4354,2.182562253207287,False
4355,kirrel1b,-0.598730504370373,-0.942399184787571,-0.255061823953174,6.31431644023,-3.58648676949289,0.001406738819078,0.0066661773528237,-2.23297685228858,kirre like nephrin family adhesion molecule 1b,4356,2.176123136170827,False
4358,ifngr1l,-0.237189122587008,-0.375897432607889,-0.0984808125661268,4.53392659916445,-3.5202223113466,0.0016628128385915,0.0076513075040986,-2.23376268429181,interferon gamma receptor 1-like,4359,2.1162643435007467,False
4362,zgc:65997,0.484163192245724,0.191989417391753,0.776336967099694,3.18879211102763,3.41136619319082,0.0021851089140858,0.0095726878006142,-2.2361350226513,uncharacterized LOC121912192,4363,2.018966104743096,False
4364,LOC121903936,-0.261388166102162,-0.420172108100237,-0.102604224104087,3.0476169067384,-3.38888744785804,0.0023113013991797,0.0099899927916764,-2.23900948234197,lysosomal membrane ascorbate-dependent ferrireductase CYB561A3,4365,2.000434825141014,False
4365,gon4lb,0.173622066597602,0.0710310677508498,0.276213065444353,4.07231627551809,3.48396245466648,0.001821615332066,0.0082383795503068,-2.2403518409327,gon-4 like b,4366,2.084158203541692,False
4367,cpeb3,0.338271679656176,0.133436103702618,0.543107255609734,2.53926776981548,3.39968011947614,0.002249854538632,0.0097967753870203,-2.24143545705798,cytoplasmic polyadenylation element binding protein 3,4368,2.0089168490089766,False
4368,asf1bb,0.281612528738201,0.116309171683838,0.446915885792564,4.39606360960257,3.50709961707811,0.0017186625178616,0.0078600389546432,-2.2416165367511,anti-silencing function 1Bb histone chaperone,4369,2.104575301575775,False
