,gene_id,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,description,hit_num,neg_log_p_adj,sig
2286,LOC121897231,0.327343742291747,0.165084884010493,0.489602600573001,5.61381461539563,4.13161515484881,0.0002928326231182,0.0026987126136159,-0.759252919997973,cAMP-regulated phosphoprotein 19-like,2287,2.568843361077455,False
2287,ackr4a,3.98593451638638,1.91423424625444,6.05763478651832,-3.07949406888738,3.94028351134409,0.0004899279990975,0.0041666062950421,-0.761709326346701,atypical chemokine receptor 4a,2288,2.3802175343324126,True
2288,LOC121898365,-3.15851245256486,-4.93233835708862,-1.3846865480411,2.66534240420629,-3.64666471598628,0.0010688155339128,0.0079096360074403,-0.76180568640113,large neutral amino acids transporter small subunit 4-like,2289,2.101843501786446,True
2289,ostc,-0.25545163097709,-0.379678770931797,-0.131224491022384,7.09182683789729,-4.21130239788143,0.0002360610974544,0.0022556186841069,-0.766530616569291,oligosaccharyltransferase complex subunit,2290,2.6467343166502215,False
2290,add3a,0.349857388647479,0.176268828052619,0.523445949242339,6.42064975778739,4.12756748554167,0.0002960508592477,0.0027220116764964,-0.767528163469239,adducin 3 (gamma) a,2291,2.5651100161543305,False
2291,adra2b,-4.28030506095872,-6.44745408859585,-2.1131560333216,-4.21579386936683,-4.04492226472866,0.0003699321436757,0.003293815682877,-0.773421419009964,adrenoceptor alpha 2B,2292,2.4823007069722993,True
2292,LOC121888367,0.368781905312689,0.187592467012865,0.549971343612513,3.25116891383305,4.16831911130971,0.0002651811171609,0.0024858225693809,-0.774943380587518,lectin-like,2293,2.604529873236122,False
2293,smoc1,-0.532037577420943,-0.792983532553655,-0.271091622288231,8.30746958972938,-4.17557195861979,0.0002600301128716,0.0024513928709627,-0.777782795719453,SPARC related modular calcium binding 1,2294,2.6105870812333647,False
2294,cep76,0.833160652267816,0.384919770366149,1.28140153416948,1.11793296694058,3.80663750188378,0.0006999176980245,0.0055660390485642,-0.778860066219062,centrosomal protein 76,2295,2.2544537511970044,False
2295,LOC121911736,-1.363569553062,-2.11273966125761,-0.614399444866378,0.179911607275269,-3.72752949900903,0.0008633689796929,0.0066357611136029,-0.779302282013201,serine protease HTRA1A-like,2296,2.1781092569019687,True
2296,si:ch211-236d3.4,-3.67605379549741,-5.65369290460398,-1.69841468639083,1.41038420742791,-3.80679114772089,0.0006996317759474,0.0055660390485642,-0.785642032300018,protein FAM107B,2297,2.2544537511970044,True
2297,c1ql3a,1.12473430065524,0.514118284338628,1.73535031697185,-0.837657248291337,3.77229790805857,0.0007667728762541,0.0059890275902907,-0.787057047733566,"complement component 1, q subcomponent-like 3a",2298,2.222643686200579,True
2298,gask1a,0.418363328041041,0.207732733254794,0.628993922827288,4.37256228398524,4.06777000350554,0.0003478611547869,0.0031256480546232,-0.787219056698471,golgi associated kinase 1A,2299,2.505059924762138,False
2299,LOC121895350,-2.29770120641804,-3.59035081734359,-1.00505159549249,3.0728723586332,-3.64029825014065,0.0010868767238018,0.0080072404732235,-0.788611601154314,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1-like",2300,2.096517128577158,True
2300,rangap1b,0.647165945531547,0.307274483135665,0.987057407927429,2.97758255598347,3.8994165880267,0.00054653569303,0.0045550324900041,-0.789218325704412,Ran GTPase activating protein 1b,2301,2.3415085209568063,False
2301,LOC121910151,-0.350340648216372,-0.521424277861428,-0.179257018571316,7.56067130522293,-4.19378641094188,0.0002475255174816,0.0023526256654327,-0.792257848779963,,2302,2.6284471694537856,False
2302,prox1a,-3.54481841658545,-5.43200742175466,-1.65762941141624,-2.50506154192929,-3.84682854584295,0.0006288930276407,0.0051041268687785,-0.793071632655501,prospero homeobox 1a,2303,2.292078539277949,True
2303,mab21l2,-0.367360355052506,-0.55125794053012,-0.183462769574893,4.48959914653333,-4.09110375144821,0.0003266595914833,0.0029565766237883,-0.795805812522937,mab-21-like 2,2304,2.529210861174524,False
2304,skib,-0.594794138442625,-0.903373670823536,-0.286214606061715,4.62510389479215,-3.94751508113691,0.0004805286940214,0.0040945723226874,-0.795806391237785,v-ski avian sarcoma viral oncogene homolog b,2305,2.3877914535120373,False
2305,COX2,-0.640098103896482,-0.943762991570977,-0.336433216221988,11.2355520706975,-4.31694183525565,0.0001772424792913,0.00177260455202,-0.795996353314065,cytochrome c oxidase subunit II,2306,2.751388139769015,False
2306,galm,0.416444090315156,0.207695719539332,0.625192461090981,5.11710908778046,4.08561880032424,0.0003315259231814,0.0029937519491689,-0.799058353752068,galactose mutarotase,2307,2.523784186481271,False
2307,idua,0.383701807085921,0.190599527568668,0.576804086603174,5.35005169258085,4.06940278973432,0.0003463344719812,0.0031160622520133,-0.799888110193709,alpha-L-iduronidase,2308,2.506393874672193,False
2308,LOC121900861,-0.327860626047913,-0.49011650108552,-0.165604751010307,5.92068802882697,-4.13821515999534,0.0002876588934365,0.0026622283887169,-0.801420514339622,dipeptidyl peptidase 9-like,2309,2.574754689768646,False
2309,tmem183a,0.387064922184945,0.191553298076075,0.582576546293814,4.75196605537164,4.05448283510565,0.0003605337334185,0.0032203108199643,-0.802580104790658,transmembrane protein 183A,2310,2.492102208775985,False
2310,sdf2,0.358512764413027,0.179229527573194,0.537796001252861,5.00029573728864,4.09533254588632,0.0003229558446034,0.0029257396266737,-0.807273200859805,stromal cell-derived factor 2,2311,2.5337643261021507,False
2311,top2a,0.402615915075379,0.20355199734404,0.601679832806718,5.54131123474014,4.14211951387599,0.0002846408240499,0.0026367714100111,-0.810575483785634,DNA topoisomerase II alpha,2312,2.578927518926293,False
2312,bysl,-0.401720625577187,-0.60077524731153,-0.202666003842843,6.71642969689758,-4.13310176987201,0.0002916593212575,0.0026916729685731,-0.811862517197208,bystin-like,2313,2.569977706919004,False
2313,sox5,0.47823930386133,0.232725709929156,0.723752897793503,3.64352242795558,3.98927482433902,0.0004296162049539,0.0037292653143049,-0.817643546849352,SRY-box transcription factor 5,2314,2.428376718156598,False
2314,mid1ip1a,0.568991798946569,0.2835296926982,0.854453905194938,7.38795150729603,4.08208247865723,0.0003347011905207,0.0030196600546435,-0.817835062726776,MID1 interacting protein 1a,2315,2.5200419460171615,False
2315,LOC121886691,-0.487371402822801,-0.736241994988478,-0.238500810657124,4.75925989717374,-4.01061243540566,0.000405687622006,0.0035559872360907,-0.826055685308869,phospholysine phosphohistidine inorganic pyrophosphate phosphatase-like,2316,2.449039806561589,False
2316,abca12,0.893973774989703,0.415383935892967,1.37256361408644,0.630677155106919,3.82547650819347,0.0006656987959202,0.0053521857534198,-0.829424770796917,"ATP-binding cassette, sub-family A (ABC1), member 12",2317,2.2714688223169714,False
2317,LOC121903535,0.380214998702117,0.188205434909405,0.572224562494828,5.72607924772002,4.05537125358346,0.0003596724127335,0.0032155300652449,-0.834486583042171,mothers against decapentaplegic homolog 2,2318,2.492747425403585,False
2318,higd1a,-0.264227075539842,-0.394051833141006,-0.134402317938678,7.21608353568231,-4.16815664608064,0.0002652976462494,0.0024858225693809,-0.835807673280364,"HIG1 hypoxia inducible domain family, member 1A",2319,2.604529873236122,False
2319,sh3kbp1,-0.319780333045608,-0.478022125118699,-0.161538540972516,7.28696818435641,-4.13861275901517,0.0002873501114061,0.0026606192005408,-0.841741672449864,SH3-domain kinase binding protein 1,2320,2.5750172791269907,False
2320,ephb2b,1.20502983343795,0.5577640596929,1.85229560718299,4.29618192307591,3.8127593133657,0.0006886135202487,0.0055050003430669,-0.842552831525706,eph receptor B2b,2321,2.2592426496273688,True
2321,rnf19b,-0.472755970531158,-0.715378441202487,-0.230133499859829,3.66650713881827,-3.99052683709499,0.0004281746321578,0.003724949314255,-0.843660214734166,ring finger protein 19B,2322,2.4288796323624338,False
2322,ric1,0.557612685259649,0.272243887885298,0.842981482634,4.35935841991586,4.00175406258175,0.0004154582428411,0.0036271214985895,-0.843787661529865,"RIC1 homolog, RAB6A GEF complex partner 1",2323,2.4404378965058053,False
2323,txnrd3,-0.312333233730124,-0.465547996151678,-0.15911847130857,8.18363776396589,-4.17485907346762,0.0002605319996019,0.0024537784604346,-0.847384803726929,thioredoxin reductase 3,2324,2.610164650147712,False
2324,LOC121905677,0.416310321341719,0.210751857904639,0.6218687847788,7.46203539056322,4.14768771215792,0.0002803905585009,0.0026022882798846,-0.850745157647554,collagen triple helix repeat-containing protein 1-like,2325,2.5846445942355505,False
2325,ccdc93,0.413260535326997,0.20290647171706,0.623614598936933,5.02219715723765,4.02343752660831,0.0003919409729601,0.0034570035191057,-0.851640875659443,coiled-coil domain containing 93,2326,2.4613001783611486,False
2326,LOC121901518,0.407532570163204,0.202567084996774,0.612498055329634,6.33835615362892,4.07198175105219,0.0003439365293936,0.0030973133482652,-0.851788112386378,probable carboxypeptidase X1,2327,2.5090148558190193,False
2327,galnt14,-3.35242915350654,-5.20581444734136,-1.49904385967173,-0.802748020638941,-3.70440217477977,0.0009178260454317,0.0069727909352868,-0.851913484227326,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 14 (GalNAc-T14),2328,2.156593356021591,True
2328,plekhg5b,-0.562498078066212,-0.858132939350002,-0.266863216782421,4.31586268966727,-3.89663415188929,0.0005506150376346,0.0045838876201898,-0.853586035687777,"pleckstrin homology domain containing, family G (with RhoGef domain) member 5b",2329,2.338766038189382,False
2329,cpvl,0.358611313812942,0.177514974255024,0.53970765337086,5.2388658005356,4.05544531197397,0.0003596007047383,0.0032155300652449,-0.853897969646136,carboxypeptidase vitellogenic like,2330,2.492747425403585,False
2330,casz1,-0.491605339189405,-0.743446960185924,-0.239763718192887,6.05048930253571,-3.99772871251273,0.0004199742310995,0.0036552214411936,-0.860643513942245,castor zinc finger 1,2331,2.437086307413296,False
2331,nck2a,-0.396491240401929,-0.59456301164002,-0.198419469163838,5.76546095416535,-4.09954111320037,0.0003193108985492,0.0028980439674129,-0.860845182071643,NCK adaptor protein 2a,2332,2.537895029955266,False
2332,irf9,0.580401434555516,0.27360594497693,0.887196924134103,3.92571809562172,3.87439362277878,0.0005843129927773,0.004807601520048,-0.863508917519233,interferon regulatory factor 9,2333,2.3180715361833704,False
2333,LOC121908791,-1.96073591526936,-3.07485006470445,-0.846621765834275,4.5013059402494,-3.60423955500575,0.0011949184889177,0.0086766877905231,-0.863909364455167,importin-13-like,2334,2.061646029296199,True
2334,LOC121886236,-1.27447266206038,-1.98193832429206,-0.567006999828691,5.85600578714267,-3.68934605169873,0.0009550642299271,0.007205729434821,-0.865767187019916,myocyte-specific enhancer factor 2C-like,2335,2.1423220490647243,True
2335,nr1d2b,0.524342650755341,0.251432158349181,0.797253143161501,4.32017497585456,3.93476850659227,0.0004972172712567,0.0042130171985658,-0.868393915178713,"nuclear receptor subfamily 1, group D, member 2b",2336,2.3754067679733235,False
2336,sec13,-0.262141965589454,-0.391508629657031,-0.132775301521877,6.76770705938035,-4.14990740569851,0.0002787137477904,0.0025916042121277,-0.870031354163936,"SEC13 homolog, nuclear pore and COPII coat complex component",2337,2.5864313228684264,False
2337,prodha,1.27347176232697,0.557977296629899,1.98896622802405,1.33663850555377,3.6450817679767,0.0010732787433652,0.007936709177596,-0.872016434154085,proline dehydrogenase (oxidase) 1a,2338,2.1003595331225204,True
2338,thap12b,-0.546432972435195,-0.834428287672742,-0.258437657197648,3.69757616518805,-3.88575763075673,0.0005668495890401,0.0046775763996024,-0.882795278192674,THAP domain containing 12b,2339,2.329979110368888,False
2339,LOC121910174,-0.513496542529761,-0.783441212110056,-0.243551872949467,2.82392026135237,-3.89571342555628,0.0005519714832199,0.0045871385001789,-0.883235926404969,T-box transcription factor TBX2b-like,2340,2.338458146949907,False
2340,pik3r2,0.784442070632669,0.365781711772088,1.20310242949325,3.73529217724228,3.83727805931016,0.0006451026566437,0.0052021818100332,-0.886471562475617,"phosphoinositide-3-kinase, regulatory subunit 2 (beta)",2341,2.2838144738021233,False
2341,canx,0.293659990889599,0.150076501758778,0.43724348002042,7.71478804241218,4.18855779925565,0.0002510530304469,0.0023827083091793,-0.886928323127085,calnexin,2342,2.6229291206697387,False
2342,ntan1,-0.599805083980128,-0.914335021305365,-0.285275146654891,4.49243582511608,-3.90546174904119,0.0005377747352902,0.0045016949615424,-0.887361533470838,N-terminal asparagine amidase,2343,2.346623936480581,False
2343,LOC121881062,0.988209701420907,0.436595856658332,1.53982354618348,-0.0056402639396984,3.66891955693617,0.0010079485389406,0.0075412598956704,-0.887371703388646,uncharacterized LOC121881062,2344,2.1225560917922666,False
2344,rps6ka2,-0.805265881597191,-1.23872873132739,-0.371803031866992,0.80381188534408,-3.80462319610045,0.0007036767433285,0.0055846731315599,-0.892334108614643,"ribosomal protein S6 kinase, polypeptide 2",2345,2.2530022408678185,False
2345,saal1,0.650305907011752,0.307857054639979,0.992754759383525,4.08052106989383,3.88907410206894,0.0005618502405541,0.0046440949053685,-0.893993491778951,serum amyloid A-like 1,2346,2.333098913727458,False
2346,sf3b2,-0.268128714638385,-0.400889392608322,-0.135368036668448,7.02276864630867,-4.13616732220551,0.0002892544686027,0.0026744850585012,-0.894874147833701,"splicing factor 3b, subunit 2",2347,2.572759824027557,False
2347,acat2,0.400245010378826,0.194492059787534,0.605997960970118,5.24414830233106,3.9838601920278,0.0004359057542147,0.0037705847739571,-0.895509150192392,acetyl-CoA acetyltransferase 2,2348,2.4235912905347194,False
2348,gprc5ba,-0.563985373128455,-0.861147058335663,-0.266823687921247,4.99215070162249,-3.88686326215605,0.0005651780999731,0.0046696449466568,-0.898663143862787,"G protein-coupled receptor, class C, group 5, member Ba",2349,2.3307161394702356,False
2349,frrs1b,0.752289043018348,0.346548829938046,1.15802925609865,3.18012859088577,3.79717766712333,0.0007177435931447,0.0056757574755412,-0.904273466991723,ferric-chelate reductase 1b,2350,2.2459761701709513,False
2350,itpkb,0.905075897551564,0.407830609625425,1.4023211854777,2.23560570266988,3.72767943545538,0.0008630264325672,0.0066357611136029,-0.909325015701949,inositol-trisphosphate 3-kinase B,2351,2.1781092569019687,False
2351,rergla,4.10790280521454,1.98789029298312,6.22791531744597,-5.3444985667286,3.96831345717962,0.0004544717698993,0.0038986917120292,-0.910346237351519,RERG/RAS-like a,2352,2.409081105170564,True
2352,trim101,-2.2868686350297,-3.59339339486293,-0.980343875196457,1.31233360740646,-3.584658665922,0.00125789397942,0.0090606957860195,-0.911054534809378,tripartite motif containing 101,2353,2.0428384508412605,True
2353,ppil1,0.515869365242317,0.247048947490931,0.784689782993704,3.25755622711102,3.93008298705238,0.0005034937581947,0.0042562811397843,-0.912290020097019,peptidylprolyl isomerase (cyclophilin)-like 1,2354,2.3709696933482456,False
2354,bsdc1,-0.287391528321115,-0.432059388900718,-0.142723667741513,6.08072786226682,-4.06842334271451,0.000347249477916,0.0031228701338171,-0.916911229011351,BSD domain containing 1,2355,2.5054460757567747,False
2355,pdcd4b,0.537625175892073,0.25785963335688,0.817390718427265,4.37329439802734,3.93558782828524,0.0004961276657236,0.0042066336300089,-0.920539619032666,programmed cell death 4b,2356,2.376065310515471,False
2356,LOC121913515,0.49567409926946,0.237753945012036,0.753594253526883,2.57956944378158,3.935819568355,0.0004958199029954,0.0042058323126345,-0.922341173379288,claspin,2357,2.376148046711345,False
2357,sst1.1,-4.39872303896957,-6.65718698857696,-2.14025908936218,-4.9456891078005,-3.98875801424441,0.0004302126522843,0.0037327997925001,-0.929173753150717,"somatostatin 1, tandem duplicate 1",2358,2.427965302692003,True
2358,mthfr,-0.392008331518196,-0.593233396973711,-0.190783266062681,5.86634397513161,-3.98967440372602,0.0004291556100408,0.0037269075038422,-0.931164787005156,methylenetetrahydrofolate reductase (NAD(P)H),2359,2.428651385638812,False
2359,sidt2,-0.394201667355088,-0.597488287300888,-0.190915047409288,5.09115167180711,-3.9713109790756,0.0004508326601863,0.0038742398672102,-0.931190177434335,"SID1 transmembrane family, member 2",2360,2.411813494153598,False
2360,pcdh19,1.6670172014212,0.716364200102073,2.61767020274033,2.74617798923045,3.59122232314972,0.0012364327657222,0.0089354807642267,-0.93816917261235,protocadherin 19,2361,2.048882075767884,True
2361,tmem110l,-1.0579265498048,-1.65362839843329,-0.462224701176321,2.41055122126957,-3.63706282529596,0.0010961689397211,0.0080666581452162,-0.939283137229707,"transmembrane protein 110, like",2362,2.093306347518678,True
2362,bnc1,-0.736975049270534,-1.12959260439185,-0.344357494149216,4.27121465196137,-3.84421177758908,0.0006332942505552,0.0051314006612367,-0.939695899683023,basonuclin 1,2363,2.2897640741828815,False
2363,glceb,0.442254930792212,0.217196605257805,0.667313256326619,5.38915197309098,4.02440643497513,0.000390921257748,0.0034526417578626,-0.943182733406946,glucuronic acid epimerase b,2364,2.461848481208818,False
2364,slc33a1,-0.400247975127408,-0.603417554995296,-0.19707839525952,5.08587619944607,-4.03454622247623,0.0003804051086312,0.0033703277414306,-0.947557933164823,solute carrier family 33 member 1,2365,2.4723278648930656,False
2365,fanci,0.398218828235929,0.193241643628313,0.603196012843545,3.80132675290281,3.97869365031226,0.0004419914509459,0.0038148601293462,-0.947697918564181,FA complementation group I,2366,2.4185213806885795,False
2366,pus1,-0.550259845113771,-0.839960144420385,-0.260559545807157,4.46539053330306,-3.88994187635841,0.0005605492832117,0.0046352842614264,-0.947939021989905,pseudouridine synthase 1,2367,2.3339236273483066,False
2367,LOC121890388,0.877646129369945,0.39071590790883,1.36457635083106,1.50632042642307,3.69127963171466,0.0009502007019211,0.0071745245954397,-0.948139604910055,aryl hydrocarbon receptor nuclear translocator-like protein 2,2368,2.1442068712375324,False
2368,slc35f6,0.509053082471391,0.236999511455813,0.781106653486969,3.88742276517301,3.8320650714534,0.0006541223040004,0.0052634027252127,-0.950798702346757,solute carrier family 35 member F6,2369,2.2787333990030136,False
2369,pde3b,0.579059588128524,0.274381196194666,0.883737980062381,3.76142286428558,3.89229579259561,0.0005570351731027,0.0046139637479762,-0.953895754362434,phosphodiesterase 3B,2370,2.335925822063678,False
2370,LOC121907558,1.38796508897375,0.594848287146432,2.18108189080108,-0.40213629929367,3.58398040652313,0.0012601322220971,0.0090701925854744,-0.955073421810855,stonustoxin subunit alpha-like,2371,2.042383491559433,True
2371,c5h11orf96,1.52379934983523,0.675236312145402,2.37236238752506,3.62922215776892,3.67762893609853,0.0009850597042624,0.007393884521191,-0.960892055801083,chromosome 5 C11orf96 homolog,2372,2.1311273365869807,True
2372,LOC121889339,-0.690054160702103,-1.06629983947595,-0.313808481928255,3.14420026546905,-3.7560891581638,0.0008004602330921,0.0062201247900092,-0.962121207921734,uncharacterized LOC121889339,2373,2.2062009022756213,False
2373,LOC121913640,0.652916945523409,0.299771366075562,1.00606252497126,2.53946911148324,3.78641664324988,0.0007385616077172,0.0058147353402791,-0.9623800626467,major histocompatibility complex class I-related gene protein-like,2374,2.2354700475515434,False
2374,exoc3l1,3.45890373933829,1.5152693653345,5.40253811334208,-2.89876628978393,3.64458546771387,0.0010746818234377,0.0079411296072833,-0.962787601170037,exocyst complex component 3-like 1,2375,2.100117715795056,True
2375,csnk1g2b,-0.53084191018606,-0.809852416972903,-0.251831403399216,4.58578010224221,-3.89644795541799,0.0005508890847064,0.004584233978304,-0.963051662803415,"casein kinase 1, gamma 2b",2376,2.3387332241791805,False
2376,LOC121899247,3.99666420840009,1.74057687389369,6.2527515429065,-3.02068848033573,3.62798922257717,0.0011226431012675,0.0082253682213576,-0.964645598332778,protein kinase C-binding protein NELL1-like,2377,2.0848446510771717,True
2377,agpat9l,4.84722459757951,2.32368512591875,7.37076406924027,-3.55440774738163,3.93375470810874,0.0004985687608426,0.0042218862607722,-0.964991252490428,"1-acylglycerol-3-phosphate O-acyltransferase 9, like",2378,2.374493470929921,True
2378,LOC121902167,0.264281313443174,0.13181946922131,0.396743157665038,6.61772118057995,4.0860144078784,0.0003311725573511,0.0029919309097935,-0.968931546529955,C-terminal binding protein 1,2379,2.5240484394980442,False
2379,timp2a,-0.277969132100275,-0.415257512130814,-0.140680752069735,7.14075668374139,-4.14655113124947,0.0002812530074896,0.0026090648230056,-0.973166679143451,TIMP metallopeptidase inhibitor 2a,2380,2.583515130587819,False
2380,riok3,-0.271050570031488,-0.406553061301353,-0.135548078761623,7.14232131708591,-4.09663507845931,0.0003218233916191,0.0029181613469022,-0.975663754468341,RIO kinase 3 (yeast),2381,2.534890699374679,False
2381,spidr,0.572715778028143,0.26804880727591,0.877382748780376,3.82436697023973,3.84979857871924,0.0006239339295243,0.0050722279299582,-0.977485845654861,scaffold protein involved in DNA repair,2382,2.2948012388607575,False
2382,LOC121891786,0.401561438592873,0.195869058038422,0.607253819147324,4.60784061118001,3.99814031284488,0.0004195102559342,0.003652795261605,-0.982206907125676,ras-related protein Rap-2a-like,2383,2.437374669218967,False
2383,vma21,0.351747232386635,0.172456590340806,0.531037874432463,5.54463665107178,4.01788313865368,0.0003978373059175,0.0035027762668531,-0.985485558017514,vacuolar ATPase assembly factor VMA21,2384,2.4555876015273546,False
2384,LOC121889775,-0.76001938348398,-1.1769739741788,-0.343064792789158,1.7640433718144,-3.73301850929437,0.0008509148139208,0.0065528082624552,-0.989792200406868,coxsackievirus and adenovirus receptor homolog,2385,2.183572539471899,False
2385,zdbf2,0.680014416308859,0.308832768360566,1.05119606425715,2.36223802501084,3.75193977594397,0.0008093139750633,0.0062716268040072,-0.990179724729665,"zinc finger, DBF-type containing 2",2386,2.2026197924445485,False
2386,LOC121892229,0.46330881422889,0.222399721165139,0.704217907292642,4.44704461930342,3.93859753092182,0.000492145182353,0.0041800548175569,-0.993013314028412,N-chimaerin,2387,2.3788180228167426,False
2387,htra4,1.66387853939484,0.702183831984547,2.62557324680514,-4.3313768384907,3.54330574812244,0.001401671458729,0.0099034281936432,-0.99414000509559,HtrA serine peptidase 4,2388,2.00421444299222,True
2388,pgm1,-0.56482339393429,-0.857151091454945,-0.272495696413635,6.75455570785487,-3.95700814865457,0.0004684583366651,0.0040047400588254,-0.994447278086259,phosphoglucomutase 1,2389,2.397425668014564,False
2389,LOC121894833,-0.565087406169365,-0.857604483685466,-0.272570328653263,4.67989285910496,-3.95629472621714,0.0004693550044508,0.0040089300120309,-0.995577246923908,adenosine receptor A1-like,2390,2.396971525603831,False
2390,nnt,0.570544341736296,0.279728492559325,0.861360190913266,6.76520350748213,4.01786708432592,0.0003978544744118,0.0035027762668531,-1.00237582928757,nicotinamide nucleotide transhydrogenase,2391,2.4555876015273546,False
2391,atp2a1l,-2.60494230782389,-4.10746123622141,-1.10242337942637,8.16514636935053,-3.5506052584465,0.0013751817311211,0.0097628992444821,-1.00485554863804,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1, like",2392,2.01042119269158,True
2392,lmnl3,-0.959368638199995,-1.49869074074077,-0.420046535659218,3.38806406621637,-3.64301980921864,0.001079119780463,0.0079652230560203,-1.00894877381341,lamin L3,2393,2.0988020578236317,False
2393,bmp4,2.79751333244909,1.18347179864014,4.41155486625803,-1.27847889170239,3.54961861520909,0.0013787336112632,0.0097705297453591,-1.01182784912715,bone morphogenetic protein 4,2394,2.0100818887633936,True
2394,ifi35,0.580009046316425,0.26844081359401,0.891577279038841,3.41923863362884,3.8124646964421,0.0006891534270732,0.0055070842336868,-1.01213650819317,interferon-induced protein 35,2395,2.2590782807103653,False
2395,id2a,1.20977069709319,0.543324826221972,1.87621656796441,2.75823887765193,3.71759789698471,0.0008863568739184,0.0067833644809543,-1.01216601736798,inhibitor of DNA binding 2a,2396,2.1685548469753004,True
2396,LOC121882923,0.707186022180124,0.320856319844337,1.09351572451591,2.47399216623965,3.74886501468581,0.0008159363874348,0.0063179809316805,-1.01344041284438,transcription factor IIIB 90 kDa subunit-like,2397,2.1994216891745286,False
2397,nudcd1,-0.389440644893071,-0.589694743017775,-0.189186546768368,4.50827143710367,-3.98275964152723,0.0004371951575147,0.0037798264444059,-1.01412611148075,NudC domain containing 1,2398,2.4225281408948507,False
2398,LOC121886272,0.897666436799919,0.401984869695631,1.39334800390421,1.37557031343832,3.7088259486521,0.0009071566348338,0.0069157105342838,-1.0149104790325,protein FAM102A-like,2399,2.160163192956553,False
2399,pcmt,-0.439323061202346,-0.670035381054566,-0.208610741350125,4.97481592471834,-3.89975613021053,0.0005460399220882,0.0045539568067271,-1.01558084028428,protein-L-isoaspartate (D-aspartate) O-methyltransferase,2400,2.341611092888429,False
2400,vps29,0.558603461067662,0.271898640753886,0.845308281381437,5.26022668724464,3.99018344063728,0.0004285695464415,0.0037250845535432,-1.01631657348468,VPS29 retromer complex component,2401,2.4288638650041507,False
2401,fam234b,-3.61346763897097,-5.64483424792229,-1.58210103001965,0.201169354688746,-3.64300774675479,0.0010791540414606,0.0079652230560203,-1.01645671618902,family with sequence similarity 234 member B,2402,2.0988020578236317,True
2402,LOC121901074,-0.373473060322911,-0.563065640768448,-0.183880479877374,5.33949696038532,-4.03424414397568,0.0003807143390554,0.003371552849058,-1.01713943054751,guanine nucleotide-binding protein subunit beta-4,2403,2.4721700283722217,False
2403,LOC121886494,0.436936266180334,0.211611618527804,0.662260913832864,4.9125777259484,3.97130851476998,0.0004508356401606,0.0038742398672102,-1.0192577761137,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial",2404,2.411813494153598,False
2404,LOC121908944,0.463223112921302,0.226036787552128,0.700409438290476,5.21680127401131,3.99967596645295,0.0004177836382619,0.0036409760997796,-1.02122095612355,forkhead box C1-A,2405,2.438782171867458,False
2405,hhatlb,-4.09343048488239,-6.32726870658903,-1.85959226317574,2.37272539194719,-3.75283902764292,0.0008073871133332,0.0062616156701367,-1.02157287204918,"hedgehog acyltransferase like, b",2406,2.203313592334113,True
2407,fam210b,0.622984127111559,0.293190646421846,0.952777607801272,1.90794759833488,3.86864740876327,0.0005933430163759,0.0048664139650517,-1.02774874487964,family with sequence similarity 210 member B,2408,2.312790950257078,False
2408,pcsk7,-0.489823623752903,-0.745600246011334,-0.234047001494472,4.62166235830418,-3.92195958032978,0.0005145602406721,0.0043275723098231,-1.0314825822268,proprotein convertase subtilisin/kexin type 7,2409,2.3637556667235575,False
2409,cdkn1ba,0.774297521934599,0.352582591355727,1.19601245251347,3.19690298766366,3.76021888762806,0.0007917424138482,0.0061641792793985,-1.03475963203373,cyclin-dependent kinase inhibitor 1Ba,2410,2.210124738720453,False
2410,med7,0.588209287624538,0.273137137191775,0.903281438057302,3.80516267985355,3.8233679467523,0.0006694458477442,0.0053757373816007,-1.03619870516231,mediator complex subunit 7,2411,2.269561955822446,False
2411,LOC121912520,-1.30937629605046,-2.06053607324912,-0.558216518851808,0.93209945536532,-3.56990274286955,0.0013074719353393,0.0093461259546078,-1.03856881222314,retinoic acid receptor beta-like,2412,2.0293683704310572,True
2412,atp2b2,0.524459445800416,0.252900534849441,0.796018356751391,3.68972694719106,3.95523313884318,0.0004706923856806,0.0040186126538503,-1.04201905011158,ATPase plasma membrane Ca2+ transporting 2,2413,2.395923852579413,False
2413,sdhaf4,-0.367156044351148,-0.558832669134784,-0.175479419567511,4.99778228248945,-3.92288668412777,0.0005132852833221,0.0043223793158323,-1.04319238788687,succinate dehydrogenase complex assembly factor 4,2414,2.364277123722004,False
2415,alad,0.477814840606938,0.227234952203198,0.728394729010678,4.76093696634793,3.90514943653405,0.0005382239608485,0.0045030412929952,-1.04703443459402,aminolevulinate dehydratase,2416,2.3464940705281325,False
2416,rhoub,-2.80085919251437,-4.40713661671962,-1.19458176830911,1.92772754153046,-3.57104197499666,0.0013035775750541,0.0093250478546311,-1.04790600485068,ras homolog family member Ub,2417,2.0303489307848093,True
2417,LOC121898268,-3.31426934572883,-5.19463035229903,-1.43390833915863,4.70930189189486,-3.60969741026483,0.0011779186973548,0.0085817925929927,-1.05391739658598,acetylcholinesterase-like,2418,2.0664219858191073,True
