"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"11","regulation of supramolecular fiber organization","Biological Process",1.49317742518476,2.75340914058828e-13,2.22825892450154e-10,1.86204233459688e-10,"GO:1902903","230/4411","498/14261",230,"s100a10a/dbn1/LOC121884840/itgb2/lmod1b/LOC121880729/itgb3a/capgb/clu/aldoab/arpc5b/LOC121899291/itgav/LOC121909097/LOC121906858/lima1a/ccn2a/myadma/itga8/LOC121888899/LOC121892330/flna/cav1/fgf13a/elna/pdlim4/prkcq/shroom2a/LOC121885487/tmeff2a/LOC121891910/arpc2/LOC121912416/prex1/dnm3b/tgfb3/clasp1a/gpx1b/LOC121908668/wasf3b/tmod2/vaspb/asap3/arhgap18/rhoab/kirrel1a/sorbs3/plekhg2/fnbp1l/wdr1/LOC121913666/LOC121897830/gas2l1/itga5/LOC121894670/cyfip1/LOC121894458/LOC121885736/hspa8b/LOC121898953/twf1a/kank3/pfn2b/LOC121895830/sdc4/met/rack1/LOC121908627/nck2a/arhgap35a/LOC121913694/LOC121895366/cpda/pak1/atl3/LOC121897829/nav3/id1/abl1/LOC121892100/tubb2b/LOC121898364/LOC121885302/LOC121911171/kirrel1b/spast/ldlrb/dst/cdc42ep3/rock1/LOC121907988/gsna/map2/ldlra/arpc4l/capzb/LOC121882333/LOC121889684/cdkn1bb/arpc3/myadmb/mapre1b/arhgap35b/appa/hip1rb/LOC121880761/actn2b/tubb4bl/trpv4/spire1a/camsap2a/LOC121895103/gmfb/tgfbr1b/gmfg/clip2/LOC121903921/cdkn1ba/mapk8a/LOC121901413/LOC121913056/abl2/macf1a/LOC121908220/tec/fzd2/parvaa/wasf2/LOC121906635/iqgap2/arl2/arfip1/ssh2a/pik3r1/hspg2/LOC121913625/colgalt1a/amot/fmn1/LOC121894686/prune/lmnb1/LOC121886029/prkcda/grb2b/arhgef15b/eml2/cdc42ep1b/LOC121909731/f2rl1.2/LOC121909487/LOC121912345/LOC121902029/psen1/arpin/LOC121888904/trim54/ptger4b/tsc1a/rbm24a/LOC121889599/hax1/arfgef1/fkbp4/nrp1a/sptan1/arhgef5/sh3pxd2b/nedd4a/arhgef10la/wasf1/nck1b/LOC121907218/atl2/rock2a/LOC121912469/arf6a/terf1/tmod1/tmsb2/tacr1a/jmy/kank1a/kalrna/triobpb/park7/LOC121906050/stmn1b/LOC121898883/rapgef3/evla/cdc42l/abi1a/LOC121894579/LOC121903351/ankrd53/dvl2/csnk1g1/LOC121911706/dclk2a/daam2/slain2/ssh2b/map1b/arhgef1a/LOC121910107/cfl2/diaph2/LOC121898530/bag4/clip1a/cdc42ep4b/baiap2l2a/LOC121893344/capza1a/pik3r2/ssrp1a/LOC121911467/fer/lmod2b/dlc1/clasp2/lpar1/kank2/ttbk2b/itgb1a/fhod3a/csnk1db/LOC121893812/LOC121910100"
"12","regulation of actin cytoskeleton organization","Biological Process",1.50599511322703,4.06396729237896e-13,2.94606622167545e-10,2.46187728228788e-10,"GO:0032956","218/4411","468/14261",218,"s100a10a/dbn1/LOC121884840/itgb2/myl9b/lmod1b/itgb3a/capgb/aldoab/arpc5b/LOC121899291/itgav/LOC121906858/LOC121913306/lima1a/ccn2a/myadma/itga8/LOC121892330/flna/elna/pdlim4/prkcq/shroom2a/tmeff2a/arpc2/LOC121912416/prex1/fscn1a/dnm3b/tgfb3/clasp1a/LOC121908668/wasf3b/tmod2/LOC121899381/vaspb/dixdc1a/ezrb/ilk/asap3/arhgap18/rhoab/kirrel1a/sorbs3/arhgdia/plekhg2/fnbp1l/wdr1/LOC121913666/pdgfra/myl1/LOC121897830/itga5/LOC121894670/dapk3/cyfip1/LOC121894458/LOC121885736/LOC121888971/LOC121885912/LOC121898953/tgfb1a/gpm6bb/twf1a/kank3/pfn2b/LOC121895830/sdc4/met/rack1/LOC121908627/nck2a/ctnnd1/arhgap35a/LOC121913694/LOC121895366/cpda/pak1/LOC121897829/id1/abl1/LOC121892100/lrp1ab/LOC121898364/LOC121885302/kirrel1b/cdc42ep3/rock1/bcas3/gsna/LOC121910149/arpc4l/capzb/LOC121882333/LOC121889684/LOC121909965/arpc3/myadmb/arhgap35b/hip1rb/actn2b/spire1a/LOC121895103/gmfb/tgfbr1b/gmfg/LOC121903921/LOC121901413/LOC121913056/LOC121910427/abl2/LOC121908220/tec/fzd2/parvaa/wasf2/LOC121906635/LOC121885542/iqgap2/arfip1/ssh2a/pik3r1/hrasb/LOC121913625/myo6a/amot/fmn1/LOC121894686/lmnb1/prkcda/grb2b/arhgef15b/cdc42ep1b/LOC121909731/f2rl1.2/LOC121909487/LOC121902029/arpin/LOC121888904/ptger4b/tsc1a/rbm24a/hax1/arfgef1/nrp1a/arhgef5/sh3pxd2b/nedd4a/arhgef10la/wasf1/nck1b/gnb2/rock2a/LOC121912469/arf6a/pam/LOC121912151/tmod1/tmsb2/tacr1a/jmy/kank1a/LOC121912923/kalrna/triobpb/LOC121906050/stmn1b/rapgef3/evla/LOC121901074/cdc42l/abi1a/LOC121894579/LOC121903351/gnb1b/dvl2/LOC121908525/inpp5b/csnk1g1/LOC121911706/csf1rb/LOC121882386/pkp4/daam2/LOC121896669/ssh2b/LOC121910107/efna5b/cfl2/diaph2/LOC121898530/bag4/cdc42ep4b/baiap2l2a/myo3b/LOC121892006/LOC121893344/capza1a/LOC121888854/pik3r2/ssrp1a/LOC121882041/LOC121911467/fer/lmod2b/dlc1/clasp2/lpar1/arhgef12a/kank2/tgfb2/itgb1a/fhod3a/csnk1db/ocrl/LOC121893812/ctnnb1"
"13","cell-substrate junction","Cellular Component",1.75806608322094,4.61470335472682e-13,2.94606622167545e-10,2.46187728228788e-10,"GO:0030055","118/4411","217/14261",118,"LOC121912195/afap1/itgb2/itga6b/itgb3a/csrp1b/epha2a/actb2/actb1/LOC121899291/itgav/LOC121909354/LOC121906858/lima1a/actn1/itga8/LOC121893985/LOC121892330/cav1/thbs4b/pdlim7/arpc2/lasp1/LOC121908668/epb41l5/LOC121899381/vaspb/dixdc1a/ilk/LOC121887586/itga2.2/asap3/LOC121908577/sorbs3/ptprfa/zyx/cspg4/itga5/tns1a/LOC121888075/pip5k1ca/eppk1/LOC121911622/LOC121882242/LOC121885857/bcar1/thbs3a/sdc4/anxa6/LOC121908664/arhgef7a/ddr2a/fat1a/fblim1/epha2b/tes/arhgef6/pak1/arhgap24/csrp1a/LOC121904032/abl1/itga6a/itgb5/ddr2l/focad/itga7/LOC121901160/LOC121906924/dst/git2a/tln2a/map2k2a/LOC121894730/LOC121882015/ptprsa/tns1b/actn2b/trpv4/flii/aif1l/erbin/sh3kbp1/ajuba/abl2/macf1a/itga9/nexn/parvaa/arl2/itgb4/map2k1/LOC121894686/prune/trip6/LOC121882802/LOC121909731/rsu1/tln1/LOC121909077/nrp1a/LOC121888401/kank1a/itga2b/itga3b/evla/klf11b/pgm5/smpx/itga11a/itgb6/LOC121893344/pik3r2/actn3b/mtf2/dlc1/nhsa/itgb1a"
"14","adherens junction","Cellular Component",1.54799580056886,4.63322029919752e-13,2.94606622167545e-10,2.46187728228788e-10,"GO:0005912","192/4411","401/14261",192,"afap1/itgb2/myl9b/itga6b/itgb3a/ctnna1/csrp1b/epha2a/actb2/actb1/LOC121899291/itgav/LOC121909354/LOC121906858/lima1a/actn1/itga8/LOC121881499/LOC121893985/LOC121892330/cav1/tjp1a/prkci/shroom2a/jupa/thbs4b/pdlim7/arpc2/lasp1/gja1b/LOC121908668/ndrg1a/epb41l5/jcada/LOC121899381/dspa/vaspb/dixdc1a/ezrb/ilk/LOC121887586/niban2b/itga2.2/jag1b/asap3/LOC121908577/kirrel1a/sorbs3/ptprfa/cadm2b/nectin3a/zyx/cspg4/itga5/desma/niban2a/tns1a/si:dkey-151g10.3/LOC121888075/pip5k1ca/LOC121911622/LOC121882242/dll4/dsc2l/LOC121885857/bcar1/thbs3a/sdc4/anxa6/LOC121908664/arhgef7a/ddr2a/ctnnd1/fat1a/fblim1/epha2b/tes/arhgef6/LOC121895366/pak1/arhgap24/csrp1a/magi1b/LOC121904032/dld/mpp7a/abl1/itga6a/itgb5/oxtrb/kirrel1b/ddr2l/focad/itga7/LOC121901160/LOC121906924/dst/si:ch73-22o12.1/rock1/schip1/LOC121910149/ajap1/tln2a/ptprk/tgm1l1/map2k2a/LOC121894730/LOC121882015/ptprsa/tns1b/notch3/synm/shroom3/kif3a/actn2b/trpv4/flii/aif1l/rassf8b/LOC121897678/erbin/sh3kbp1/LOC121901413/dla/ajuba/plekha7b/abl2/macf1a/itga9/nexn/LOC121912372/parvaa/LOC121908028/LOC121885542/notch1a/kirrel3l/arl2/map2k1/fmn1/LOC121894686/prune/kifc3/trip6/LOC121884874/LOC121882802/rsu1/tln1/LOC121895967/LOC121909077/nrp1a/sptan1/LOC121908234/frmd4ba/LOC121888401/rock2a/ahi1/LOC121912151/kank1a/LOC121912923/itga2b/tjp2a/itga3b/evla/klf11b/cdc42l/pgm5/smpx/lin7b/pkp4/LOC121881355/ppp1caa/efna5b/diaph2/itga11a/cdc42ep4b/frmd4bb/cd99l2/LOC121892006/itgb6/LOC121893344/vezt/pik3r2/ppp1r12c/actn3b/mtf2/fer/dlc1/nhsa/itgb1a/plpp3/LOC121893812/ctnnb1"
"15","myofibril assembly","Biological Process",1.83206377994408,5.92609510746511e-13,3.35429068334616e-10,2.80300964410213e-10,"GO:0030239","102/4411","180/14261",102,"myom2a/itgb2/myl9b/lmod1b/nuak1b/LOC121883403/itgb3a/acta2/myl2a/csrp1b/LOC121895662/tnnt2e/actb1/capn3b/itgav/actn1/itga8/casq1b/mybpc2b/lasp1/myom2b/LOC121908668/LOC121880795/tmod2/LOC121906032/tmod4/cavin4b/rhoab/cavin4a/mybpc3/myom3/wdr1/LOC121895667/pdgfra/cspg4/LOC121897830/itga5/dtna/snta1/LOC121894458/LOC121888075/csrp2/hsp90aa1.1/LOC121895480/LOC121894656/myoz1a/unc45b/csrp1a/LOC121895127/obscna/LOC121897829/mypn/LOC121896926/mef2aa/unc45a/tln2a/acta1b/LOC121894730/six4a/srfb/actn2b/flii/sgcg/LOC121908040/LOC121895103/LOC121910427/LOC121896749/tnnt3a/LOC121908041/LOC121895481/LOC121908042/hspg2/katnal1/vrk1/LOC121884874/bves/casq2/tln1/LOC121907074/LOC121908543/tmod1/LOC121889157/LOC121887251/LOC121883559/LOC121892381/myh7ba/orai1b/pomt1/daam2/mybpha/csrp3/ankhd1/cfl2/lmod2b/prkar1aa/klhl41a/tnnt2d/LOC121887939/dusp27/itgb1a/fhod3a/LOC121887940"
"16","striated muscle cell development","Biological Process",1.62169148722733,6.02883070473361e-13,3.35429068334616e-10,2.80300964410213e-10,"GO:0055002","157/4411","313/14261",157,"lamb1b/myom2a/itgb2/myl9b/lmod1b/nuak1b/LOC121883403/itgb3a/acta2/myl2a/csrp1b/LOC121895662/tnnt2e/actb1/capn3b/itgav/wnt10b/fhl2a/actn1/itga8/casq1b/mybpc2b/cav1/lasp1/gpx1b/myom2b/LOC121908668/LOC121880795/camk2d1/tmod2/LOC121906032/tmod4/cavin4b/rhoab/cavin4a/mybpc3/myom3/tead1b/wdr1/pdlim5a/LOC121895667/pdgfra/cspg4/LOC121897830/itga5/dtna/snta1/LOC121896914/LOC121894458/LOC121888075/csrp2/chrnb1/LOC121908635/LOC121888971/hsp90aa1.1/LOC121895480/met/LOC121894656/myoz1a/unc45b/csrp1a/LOC121895127/obscna/LOC121897829/mypn/LOC121890607/LOC121896926/LOC121883468/nfatc3a/LOC121903886/ripor2/mef2aa/LOC121894507/unc45a/tln2a/acta1b/capzb/LOC121894730/ets1/six4a/srfb/actn2b/flii/sgcg/LOC121908040/LOC121895103/rac3b/LOC121913056/LOC121910427/ryr1b/nfatc2a/LOC121896749/tnnt3a/nexn/LOC121892103/parvaa/LOC121895500/LOC121908041/LOC121895481/LOC121908042/tmtc3/slc8a1b/LOC121905779/hspg2/spegb/katnal1/vrk1/LOC121896089/LOC121884874/bves/LOC121892319/casq2/alpk3a/tln1/LOC121907074/igf1/adss1/LOC121905573/LOC121908543/rac1a/klhl40b/tmod1/etv6/LOC121889157/LOC121887251/lef1/dner/LOC121883559/LOC121892381/myh7ba/LOC121894579/orai1b/uchl1/map2k4a/LOC121908525/pomt1/daam2/mybpha/csrp3/ankhd1/cfl2/tead3b/LOC121907117/LOC121898091/myod1/afg3l2/lmod2b/prkar1aa/klhl41a/tnnt2d/LOC121912251/LOC121887939/dusp27/rnf185/itgb1a/fhod3a/LOC121887940"
"17","anchoring junction","Cellular Component",1.53103746316028,8.44596552935517e-13,4.42270500837175e-10,3.69582900284539e-10,"GO:0070161","197/4411","416/14261",197,"afap1/itgb2/myl9b/itga6b/itgb3a/ctnna1/csrp1b/epha2a/actb2/actb1/LOC121899291/itgav/LOC121909354/LOC121906858/lima1a/actn1/itga8/LOC121881499/LOC121893985/LOC121892330/cav1/tjp1a/prkci/shroom2a/jupa/thbs4b/pdlim7/arpc2/lasp1/gja1b/LOC121908668/ndrg1a/epb41l5/jcada/LOC121899381/dspa/vaspb/dixdc1a/ezrb/ilk/LOC121887586/niban2b/itga2.2/jag1b/asap3/LOC121908556/LOC121908577/kirrel1a/sorbs3/ptprfa/cadm2b/kaznb/nectin3a/zyx/cspg4/b4galt1l/itga5/desma/niban2a/tns1a/si:dkey-151g10.3/LOC121888075/pip5k1ca/LOC121911622/LOC121882242/dll4/dsc2l/LOC121885857/bcar1/thbs3a/sdc4/anxa6/LOC121908664/arhgef7a/ddr2a/ctnnd1/fat1a/fblim1/epha2b/tes/arhgef6/LOC121895366/pak1/arhgap24/csrp1a/magi1b/LOC121904032/dld/mpp7a/abl1/itga6a/itgb5/oxtrb/kirrel1b/ddr2l/focad/itga7/LOC121901160/LOC121906924/dst/si:ch73-22o12.1/rock1/schip1/LOC121910149/ajap1/tln2a/ptprk/tgm1l1/map2k2a/LOC121894730/LOC121882015/ptprsa/tns1b/notch3/synm/shroom3/kif3a/actn2b/trpv4/flii/aif1l/rassf8b/LOC121897678/erbin/sh3kbp1/LOC121901413/dla/ajuba/plekha7b/abl2/macf1a/itga9/nexn/LOC121912372/parvaa/LOC121908028/LOC121885542/notch1a/kirrel3l/arl2/map2k1/fmn1/LOC121894686/prune/kifc3/trip6/LOC121884874/LOC121882802/rsu1/tln1/LOC121895967/LOC121909077/nrp1a/sptan1/LOC121908234/frmd4ba/LOC121888401/rock2a/ahi1/LOC121912151/kank1a/LOC121912923/itga2b/tjp2a/itga3b/evla/klf11b/cdc42l/pgm5/smpx/evpla/lin7b/pkp4/LOC121881355/ppp1caa/efna5b/diaph2/itga11a/cdc42ep4b/frmd4bb/cd99l2/LOC121892006/LOC121895684/itgb6/LOC121893344/vezt/pik3r2/ppp1r12c/actn3b/mtf2/fer/dlc1/nhsa/itgb1a/plpp3/LOC121893812/ctnnb1"
"18","myelin sheath","Cellular Component",1.7030077257287,1.02713511707608e-12,5.07975378456184e-10,4.24489115343666e-10,"GO:0043209","128/4411","243/14261",128,"gapdh/LOC121884840/LOC121880729/LOC121896730/aldoab/pkma/eno1b/hspa5/gpib/LOC121913306/LOC121895359/LOC121898657/prkci/LOC121912730/fscn1a/llgl1/LOC121908668/ndrg1a/sept2/LOC121903552/LOC121884707/ezrb/ywhag1/prdx1/ckba/pmp22b/wdr1/LOC121882009/LOC121911682/LOC121888980/LOC121895360/LOC121895502/atp1a2a/calm3a/dpysl2b/atp6v1ab/gdi1/hspa8b/aco2/sucla2/LOC121892063/ckmt1/LOC121912077/atp1a3b/LOC121896982/LOC121899311/dlat/cct2/kcnj11/LOC121909022/tubb2b/slc25a4/LOC121913334/ralaa/sept8a/gsna/LOC121910149/neflb/immt/gpia/prx/LOC121880761/tubb4bl/pdha1b/pdha1a/sdha/si:dkey-251i10.1/pgam1b/got2b/LOC121884543/LOC121904353/canx/cltca/myo1d/slc25a3a/LOC121908028/mdh1ab/ncam1b/vdac2/LOC121889774/LOC121906174/LOC121886874/LOC121904598/LOC121889290/idh3a/LOC121897459/tufm/stip1/atp5fa1/LOC121894829/gdi2/ndufa10/atp6v1ba/sptan1/slc25a5/gnb2/LOC121911184/LOC121882298/mdh2/ehd3/napab/LOC121903545/igsf8/LOC121883624/LOC121901074/glulb/LOC121886995/gnb1b/uchl1/atp5f1c/ehd1a/atp1b1b/dldh/LOC121897782/LOC121883352/cldn5a/LOC121885865/LOC121889733/ndufs3/rap1aa/atp5po/LOC121884057/itgb1a/hsp90aa1.2/ldhba/akr1b1.2/LOC121880683/LOC121910100"
"19","Z disc","Cellular Component",1.77086862560365,1.92845236837254e-12,8.87622451059107e-10,7.41740810655761e-10,"GO:0030018","109/4411","199/14261",109,"gapdh/LOC121910885/myom2a/LOC121884840/myl9b/LOC121883403/csrp1b/LOC121895662/aldoab/capn3b/pgm1/fhl2a/gapdhs/actn1/LOC121893985/flna/mybpc2b/jupa/gpd1b/lasp1/LOC121898608/myom2b/LOC121906032/cavin4b/cavin4a/mybpc3/myom3/pdlim5a/cspg4/LOC121891066/LOC121884341/desma/ank2b/LOC121888075/LOC121912146/csrp2/LOC121882242/hsp90aa1.1/LOC121899094/LOC121891793/LOC121894656/myoz1a/pak1/unc45b/csrp1a/obscna/mypn/dst/fbp2/capzb/LOC121894730/LOC121894574/synm/actn2b/LOC121908040/LOC121906921/igfn1.4/nexn/LOC121892103/parvaa/LOC121880591/LOC121909093/LOC121908041/cacna1c/LOC121908042/slc8a1b/lrpprc/vrk1/bag3/LOC121911401/LOC121884874/LOC121894571/LOC121882802/LOC121892319/casq2/slc2a1b/LOC121902029/psen1/psen2/sptan1/LOC121905573/jph2/myot/LOC121889157/LOC121912923/LOC121883559/LOC121895409/myh7ba/mbnl2/pgm5/igfn1.1/ank1a/daam2/mybpha/csrp3/ankhd1/cfl2/LOC121909443/capza1a/LOC121887276/actn3b/LOC121907980/sri/LOC121887939/fhod3a/fbxo32/ctnnb1/pygmb/LOC121887940"
"20","muscle organ development","Biological Process",1.47370119789974,2.07104391989906e-12,8.87622451059107e-10,7.41740810655761e-10,"GO:0007517","227/4411","498/14261",227,"tagln/zgc:153867/itgb2/itga6b/itgb3a/LOC121895699/LOC121901062/fhl1a/LOC121908475/acta2/myl2a/mylpfb/tnnt2e/actb1/capn3b/itgav/lama5/wnt10b/sec24d/smtnb/actn1/itga8/casq1b/LOC121893985/cav1/elna/fgfr1a/thbs4b/elmo1/cemip2/LOC121898608/LOC121889097/gpx1b/LOC121908668/LOC121896922/LOC121880795/dspa/hbegfa/rhoab/kirrel1a/mybpc3/wnt1/aebp1a/tgfbr3/foxp2/mylpfa/cspg4/LOC121897830/glis3/itga5/desma/cited4a/megf10/fosab/hspa8b/LOC121908635/LOC121888971/LOC121911622/tgfb1a/dll4/nav2a/ckmt1/thbs3a/mapk12a/met/cntfr/LOC121908547/sgce/LOC121889962/unc45b/atl3/LOC121897829/nav3/dld/itga6a/psma6a/LOC121896926/msx1a/LOC121883468/nfatc3a/kirrel1b/utrn/atf3/itga7/LOC121903886/adam10a/LOC121906924/dst/ripor2/mef2aa/tnnc1a/LOC121894507/smad7/chst11/tln2a/acta1b/LOC121896213/LOC121906143/sall3a/LOC121894730/dock1/hey1/spon1a/kremen1/LOC121898848/myf5/notch3/skila/bcl9l/six4a/sgcg/vgll2a/LOC121908040/LOC121880577/LOC121895103/LOC121906921/tgfbr1b/LOC121882004/ipo7/smyd1b/rac3b/wt1b/LOC121913056/arid3a/dla/bcl6aa/LOC121906878/ryr1b/macf1a/LOC121896749/tnnt3a/LOC121892103/fzd2/parvaa/LOC121895500/angpt1/notch1a/kirrel3l/ube2ib/sox6/LOC121908041/LOC121908042/rxrgb/col11a1a/hspg2/tcf15/hrasb/spegb/lmnb1/LOC121909825/LOC121896089/cdon/LOC121880803/bves/fgfr4/pax7a/fgfr2/tln1/LOC121907074/myca/rbm24a/igf1/egr3/adss1/hmg20b/col6a3/med1/noc3l/atl2/lamc1/egln1a/rac1a/klhl40b/LOC121894706/egfra/ankrd33aa/elmo3/LOC121912923/egr1/LOC121887251/dner/igsf8/LOC121892381/itga3b/abi1a/mbnl2/LOC121894704/pax3b/LOC121894579/LOC121884818/LOC121908525/bmp2b/mstnb/p2rx5/pomt1/mrasa/sin3b/nr2f2/csrp3/cfl2/itga11a/LOC121909443/kras/myl6/LOC121907117/ak3/LOC121882939/ryk/LOC121907223/LOC121898091/nrg2a/fgfrl1a/large1/myod1/klhl41a/tnnt2d/sri/LOC121912251/LOC121887939/tgfb2/bcl9/LOC121898115/itgb1a/sec23b/ctnnb1/LOC121910100/LOC121887940"
"21","muscle cell development","Biological Process",1.58294915530166,2.09391950935085e-12,8.87622451059107e-10,7.41740810655761e-10,"GO:0055001","165/4411","337/14261",165,"lamb1b/myom2a/itgb2/myl9b/lmod1b/nuak1b/LOC121883403/itgb3a/acta2/myl2a/csrp1b/LOC121895662/tnnt2e/actb1/capn3b/itgav/wnt10b/fhl2a/actn1/itga8/casq1b/mybpc2b/cav1/lasp1/gpx1b/myom2b/LOC121908668/LOC121880795/camk2d1/tmod2/LOC121906032/tmod4/cavin4b/rhoab/cavin4a/mybpc3/myom3/tead1b/wdr1/pdlim5a/LOC121895667/pdgfra/cspg4/LOC121897830/itga5/dtna/snta1/LOC121896914/LOC121894458/ank2b/megf10/LOC121888075/nfatc4/csrp2/chrnb1/LOC121908635/LOC121888971/hsp90aa1.1/LOC121895480/met/LOC121894656/myoz1a/unc45b/csrp1a/LOC121895127/obscna/LOC121897829/mypn/LOC121890607/LOC121896926/LOC121883468/nfatc3a/LOC121903886/ripor2/mef2aa/LOC121894507/unc45a/tln2a/acta1b/capzb/LOC121894730/ets1/six4a/srfb/actn2b/flii/sgcg/LOC121908040/LOC121895103/rac3b/LOC121913056/LOC121910427/ryr1b/nfatc2a/LOC121896749/tnnt3a/nexn/LOC121892103/parvaa/LOC121895500/notch1a/LOC121880591/meox1/LOC121908041/LOC121895481/LOC121908042/tmtc3/slc8a1b/LOC121905779/hspg2/spegb/katnal1/vrk1/LOC121896089/LOC121884874/bves/LOC121892319/casq2/alpk3a/tln1/LOC121907074/igf1/adss1/LOC121905573/LOC121908543/rac1a/klhl40b/tmod1/etv6/LOC121889157/LOC121887251/lef1/dner/LOC121883559/LOC121892381/LOC121894409/myh7ba/LOC121894579/orai1b/uchl1/map2k4a/LOC121908525/pomt1/c1galt1b/daam2/mybpha/csrp3/ankhd1/cfl2/tead3b/LOC121907117/LOC121898091/myod1/afg3l2/lmod2b/prkar1aa/klhl41a/tnnt2d/LOC121912251/LOC121887939/dusp27/rnf185/itgb1a/fhod3a/LOC121887940"
"22","focal adhesion","Cellular Component",1.80831818758189,3.76690481906785e-12,1.52422666815191e-09,1.27371848594988e-09,"GO:0005925","99/4411","177/14261",99,"afap1/itgb2/itga6b/itgb3a/csrp1b/epha2a/actb2/actb1/LOC121899291/itgav/lima1a/actn1/itga8/LOC121893985/cav1/pdlim7/arpc2/lasp1/LOC121908668/epb41l5/LOC121899381/vaspb/dixdc1a/ilk/LOC121887586/itga2.2/asap3/LOC121908577/sorbs3/ptprfa/zyx/itga5/tns1a/LOC121888075/pip5k1ca/LOC121911622/LOC121882242/LOC121885857/bcar1/sdc4/anxa6/LOC121908664/arhgef7a/ddr2a/fat1a/fblim1/epha2b/tes/pak1/arhgap24/csrp1a/LOC121904032/itga6a/itgb5/ddr2l/focad/itga7/LOC121901160/LOC121906924/dst/tln2a/map2k2a/LOC121894730/LOC121882015/ptprsa/tns1b/actn2b/trpv4/flii/aif1l/sh3kbp1/ajuba/itga9/parvaa/arl2/map2k1/LOC121894686/prune/trip6/LOC121882802/rsu1/tln1/LOC121909077/nrp1a/LOC121888401/itga2b/itga3b/evla/klf11b/pgm5/itga11a/itgb6/LOC121893344/pik3r2/actn3b/mtf2/dlc1/nhsa/itgb1a"
"23",NA,NA,1.75462212445132,5.29921724597953e-12,2.0510274749439e-09,1.71393905159439e-09,"GO:0005924","108/4411","199/14261",108,"afap1/itgb2/itga6b/itgb3a/csrp1b/epha2a/actb2/actb1/LOC121899291/itgav/lima1a/actn1/itga8/LOC121893985/cav1/thbs4b/pdlim7/arpc2/lasp1/LOC121908668/epb41l5/LOC121899381/vaspb/dixdc1a/ilk/LOC121887586/itga2.2/asap3/LOC121908577/sorbs3/ptprfa/zyx/cspg4/itga5/tns1a/LOC121888075/pip5k1ca/LOC121911622/LOC121882242/LOC121885857/bcar1/thbs3a/sdc4/anxa6/LOC121908664/arhgef7a/ddr2a/fat1a/fblim1/epha2b/tes/pak1/arhgap24/csrp1a/LOC121904032/abl1/itga6a/itgb5/ddr2l/focad/itga7/LOC121901160/LOC121906924/dst/tln2a/map2k2a/LOC121894730/LOC121882015/ptprsa/tns1b/actn2b/trpv4/flii/aif1l/sh3kbp1/ajuba/abl2/macf1a/itga9/nexn/parvaa/arl2/map2k1/LOC121894686/prune/trip6/LOC121882802/rsu1/tln1/LOC121909077/nrp1a/LOC121888401/kank1a/itga2b/itga3b/evla/klf11b/pgm5/smpx/itga11a/itgb6/LOC121893344/pik3r2/actn3b/mtf2/dlc1/nhsa/itgb1a"
"24","muscle tissue development","Biological Process",1.50268694461031,6.38548644588483e-12,2.36848334755278e-09,1.9792207330293e-09,"GO:0060537","198/4411","426/14261",198,"lamb1b/zgc:153867/LOC121895699/LOC121901062/LOC121908475/acta2/myl2a/csrp1b/mylpfb/actb1/aldh1a2/LOC121899291/wnt10b/fhl2a/actn1/itga8/casq1b/LOC121893985/cav1/elna/fgfr1a/cemip2/LOC121898608/ppp1r13l/gpx1b/LOC121908668/LOC121880795/camk2d1/dspa/LOC121906032/LOC121908556/cavin4b/rhoab/cavin4a/mybpc3/tead1b/pdlim5a/tgfbr3/foxp2/pdgfra/mylpfa/LOC121897830/glis3/smad1/cited4a/megf10/fosab/tbx18/csrp2/hspa8b/LOC121907292/LOC121908635/tgfb1a/dll4/ckmt1/met/LOC121908547/sgce/unc45b/csrp1a/LOC121897829/mypn/dld/LOC121892100/psma6a/LOC121896926/nfatc3a/bmp7b/atf3/itga7/LOC121903886/adam10a/ripor2/osr1/mef2aa/tnnc1a/LOC121894507/schip1/smad7/acta1b/LOC121906143/hey1/myf5/notch3/sema3c/skila/hoxb7a/bcl9l/six4a/srfb/actn2b/sgcg/LOC121884668/kdm6ba/vgll2a/LOC121908040/LOC121895103/tgfbr1b/LOC121882004/smyd1b/wt1b/LOC121913056/LOC121910427/dla/ryr1b/nexn/LOC121892103/sik1/gjc1/LOC121895500/ift20/angpt1/notch1a/LOC121907144/sox6/LOC121908041/LOC121908042/rxrgb/mrtfbb/slc8a1b/LOC121905779/col11a1a/spegb/gja5a/LOC121909825/LOC121896089/bmp5/cdon/bves/foxo3b/LOC121892319/alpk3a/pax7a/eya2/fgfr2/LOC121907074/tsc1a/myca/rbm24a/adss1/LOC121887066/hmg20b/LOC121905573/med1/lamc1/LOC121909298/egln1a/pkd2/klhl40b/LOC121894706/ankrd33aa/LOC121912923/egr1/LOC121887251/dner/LOC121883559/igsf8/LOC121892381/LOC121908601/pax3b/LOC121894579/LOC121884818/map2k4a/zfand5a/bmp2b/mstnb/p2rx5/LOC121908153/sin3b/nr2f2/csrp3/cfl2/tead3b/myl6/tbxtb/LOC121907117/LOC121882939/eya1/LOC121898091/LOC121888854/myod1/LOC121882041/LOC121899333/prkar1aa/klhl41a/LOC121912251/dipk2ab/LOC121887939/poglut1/tgfb2/bcl9/LOC121898115/itgb1a/fhod3a/acadm/ctnnb1/LOC121910100/LOC121887940"
