"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"6505","female germ cell nucleus","Cellular Component",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0001674","4/3106","23/14261",4,"prkacab/aurkb/utp18/wdr4"
"6506","amino acid:sodium symporter activity","Molecular Function",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0005283","4/3106","23/14261",4,"slc1a3a/slc6a9/slc6a15/si:ch211-117c9.5"
"6507","anaphase-promoting complex","Cellular Component",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0005680","4/3106","23/14261",4,"aurkaip1/anapc13/LOC121900388/rbx1"
"6508","toxin metabolic process","Biological Process",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0009404","4/3106","23/14261",4,"LOC121900113/star/LOC121884079/atn1"
"6509","positive regulation of glycoprotein biosynthetic process","Biological Process",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0010560","4/3106","23/14261",4,"soat1/pxylp1/igf1/pabpn1"
"6510","calcium-dependent protein kinase activity","Molecular Function",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0010857","4/3106","23/14261",4,"prkcaa/camk2b1/pink1/dclk2a"
"6511","phosphatidylinositol phosphate kinase activity","Molecular Function",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0016307","4/3106","23/14261",4,"pik3c2a/pik3c2g/LOC121894233/pik3ca"
"6512","membrane protein intracellular domain proteolysis","Biological Process",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0031293","4/3106","23/14261",4,"rela/rhbdd1/tgfb1a/psenen"
"6513","myelin assembly","Biological Process",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0032288","4/3106","23/14261",4,"prx/epb41l3b/pmp22b/LOC121899381"
"6514","presynaptic periactive zone","Cellular Component",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0036062","4/3106","23/14261",4,"LOC121884384/LOC121893792/ncam1b/waslb"
"6515","phosphatidylcholine acyl-chain remodeling","Biological Process",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0036151","4/3106","23/14261",4,"LOC121897842/mboat2a/LOC121901282/dbi"
"6516","vascular endothelial growth factor signaling pathway","Biological Process",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0038084","4/3106","23/14261",4,"pdgfra/ccbe1/LOC121910427/nus1"
"6517","regulation of catecholamine metabolic process","Biological Process",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0042069","4/3106","23/14261",4,"itgb2/pnkd/vps35/LOC121893682"
"6518","cytoplasmic sequestering of transcription factor","Biological Process",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0042994","4/3106","23/14261",4,"LOC121882400/mdfi/tmsb2/il10"
"6519","nuclear retinoid X receptor binding","Molecular Function",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0046965","4/3106","23/14261",4,"pparg/LOC121894132/sumo2a/nr1h3"
"6520","positive regulation of histone H3-K9 methylation","Biological Process",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0051574","4/3106","23/14261",4,"LOC121910777/LOC121909257/ehmt1b/LOC121909258"
"6521","metanephric epithelium development","Biological Process",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0072207","4/3106","23/14261",4,"LOC121884818/LOC121887119/her6/osr1"
"6522","cell-cell adhesion mediator activity","Molecular Function",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:0098632","4/3106","23/14261",4,"cdh10a/dspa/dsc2l/jupa"
"6523","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","Biological Process",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:1900151","4/3106","23/14261",4,"tob1b/LOC121906115/LOC121908274/samd4a"
"6524","mitotic cytokinetic process","Biological Process",0.798510596601249,0.770638369225775,0.999999959859495,0.879625716955649,"GO:1902410","4/3106","23/14261",4,"dnm3b/LOC121912416/LOC121895127/LOC121893792"
"6525","nucleotide-excision repair","Biological Process",0.882968448164842,0.770776929934819,0.999999959859495,0.879625716955649,"GO:0006289","20/3106","104/14261",20,"tp53/cops8/men1/polr2h/rpa1/gtf2h2/ogg1/polr2f/polr2i/ppie/polr2eb/parp1/polr2d/xpa/znf830/pold4/rad23b/cops5/polr2k/rbx1"
"6526","hydrolase activity, acting on glycosyl bonds","Molecular Function",0.882968448164842,0.770776929934819,0.999999959859495,0.879625716955649,"GO:0016798","20/3106","104/14261",20,"hexb/ctsa/man2b2/LOC121887706/LOC121911850/LOC121908570/acer2/LOC121905377/neil1/gba3/gba2/si/ogg1/man1a2/LOC121898468/gaa/LOC121895179/man2b1/gusb/rps3"
"6527","regulation of receptor signaling pathway via JAK-STAT","Biological Process",0.900281554991604,0.771812763279792,0.999999959859495,0.879625716955649,"GO:0046425","30/3106","153/14261",30,"dcn/tnfrsf1a/ccnd2a/aspn/cav1/stat3/ghra/LOC121881849/lrrc15/flrt3/bgnb/cdk4/si:dkey-87k14.1/her6/parp14rs1/ptger4b/ptpn2a/cdk6/hmga2/igf1/leprotl1/supt5h/igf2bp2a/kitb/hcls1/inpp5f/LOC121912695/LOC121892375/LOC121903818/notch1a"
"6528","postsynapse organization","Biological Process",0.884588573757805,0.77192353203669,0.999999959859495,0.879625716955649,"GO:0099173","21/3106","109/14261",21,"lgmn/chrnb1/LOC121912730/furina/tenm3/dock10/LOC121881346/arvcfb/ctnnd1/LOC121891899/waslb/lrp4/agrn/ephb2b/wu:fc38h03/LOC121894610/abl2/musk/sumo2a/LOC121906882/ptenb"
"6529","nucleotide-excision repair complex","Cellular Component",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0000109","2/3106","12/14261",2,"xpa/rad23b"
"6530","nuclear exosome (RNase complex)","Cellular Component",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0000176","2/3106","12/14261",2,"exosc5/exosc7"
"6531","mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","Cellular Component",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0000276","2/3106","12/14261",2,"atp5mf/atp5l"
"6532",NA,NA,0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0001013","2/3106","12/14261",2,"smarcb1a/smarca4a"
"6533","tRNA 5'-leader removal","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0001682","2/3106","12/14261",2,"LOC121889226/ssb"
"6534","macrophage activation involved in immune response","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0002281","2/3106","12/14261",2,"hmgb1b/syk"
"6535","dendritic cell chemotaxis","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0002407","2/3106","12/14261",2,"hmgb1b/trpm4a"
"6536","chronic inflammatory response","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0002544","2/3106","12/14261",2,"LOC121881170/thbs1b"
"6537","regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0002580","2/3106","12/14261",2,"LOC121881170/thbs1b"
"6538","heart jogging","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0003146","2/3106","12/14261",2,"LOC121894132/cobl"
"6539","NAD-retinol dehydrogenase activity","Molecular Function",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0004745","2/3106","12/14261",2,"dhrs7cb/aldh1a2"
"6540","icosanoid receptor activity","Molecular Function",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0004953","2/3106","12/14261",2,"pparg/ptger4b"
"6541","neurotrophin TRKA receptor binding","Molecular Function",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0005168","2/3106","12/14261",2,"LOC121900182/pik3r1"
"6542","intracellular calcium activated chloride channel activity","Molecular Function",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0005229","2/3106","12/14261",2,"clns1a/ano8b"
"6543","pyrimidine nucleotide catabolic process","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0006244","2/3106","12/14261",2,"neil1/ogg1"
"6544","mitochondrial DNA replication","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0006264","2/3106","12/14261",2,"tk2/polg"
"6545","C21-steroid hormone biosynthetic process","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0006700","2/3106","12/14261",2,"adma/star"
"6546","oocyte nucleus migration involved in oocyte dorsal/ventral axis specification","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0007312","2/3106","12/14261",2,"LOC121888854/LOC121882041"
"6547","negative regulation of oskar mRNA translation","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0007319","2/3106","12/14261",2,"LOC121885442/LOC121887979"
"6548","5'-nucleotidase activity","Molecular Function",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0008253","2/3106","12/14261",2,"nt5c1aa/LOC121882940"
"6549","2'-deoxyribonucleotide biosynthetic process","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0009265","2/3106","12/14261",2,"cmpk/guk1a"
"6550","meiotic chromosome condensation","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0010032","2/3106","12/14261",2,"eif4eb/cfdp1"
"6551","establishment or maintenance of transmembrane electrochemical gradient","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0010248","2/3106","12/14261",2,"atp1a3b/atp1b1a"
"6552","urinary tract smooth muscle contraction","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0014848","2/3106","12/14261",2,"cacna1c/si:dkey-63b1.1"
"6553","nucleotide-sugar transmembrane transport","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0015780","2/3106","12/14261",2,"slc35a1/slc35c2"
"6554","establishment or maintenance of polarity of embryonic epithelium","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0016332","2/3106","12/14261",2,"llgl1/pard6a"
"6555","intermediate filament binding","Molecular Function",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0019215","2/3106","12/14261",2,"synm/LOC121909171"
"6556","habenula development","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0021986","2/3106","12/14261",2,"LOC121894019/notch1a"
"6557","rRNA 3'-end processing","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0031125","2/3106","12/14261",2,"exosc5/exosc7"
"6558","positive regulation of heterochromatin assembly","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0031453","2/3106","12/14261",2,"sirt6/smarcd3b"
"6559","G-protein beta-subunit binding","Molecular Function",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0031681","2/3106","12/14261",2,"f2rl1.2/LOC121894742"
"6560","positive regulation of icosanoid secretion","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0032305","2/3106","12/14261",2,"pla2r1/tnfrsf11a"
"6561","positive regulation of activin receptor signaling pathway","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0032927","2/3106","12/14261",2,"fsta/LOC121892016"
"6562","positive regulation of histone phosphorylation","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0033129","2/3106","12/14261",2,"mapk3/slka"
"6563","regulation of toll-like receptor 2 signaling pathway","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0034135","2/3106","12/14261",2,"f2rl1.2/hmgb1b"
"6564","miRNA-mediated gene silencing by inhibition of translation","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0035278","2/3106","12/14261",2,"stat3/LOC121908274"
"6565","sRNA-mediated gene silencing","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0040033","2/3106","12/14261",2,"stat3/LOC121908274"
"6566","regulation of translational initiation in response to stress","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0043558","2/3106","12/14261",2,"eif2ak3/eif2s1b"
"6567","keratinocyte proliferation","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0043616","2/3106","12/14261",2,"fsta/tp63"
"6568","positive regulation by host of viral genome replication","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0044829","2/3106","12/14261",2,"hspa8b/stom"
"6569","proton-transporting ATP synthase complex, coupling factor F(o)","Cellular Component",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0045263","2/3106","12/14261",2,"atp5mf/atp5l"
"6570","regulation of translation, ncRNA-mediated","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0045974","2/3106","12/14261",2,"stat3/LOC121908274"
"6571","deoxyribose phosphate biosynthetic process","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0046385","2/3106","12/14261",2,"cmpk/guk1a"
"6572","retinal cone cell development","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0046549","2/3106","12/14261",2,"dio3a/cnga3a"
"6573","positive regulation of RNA export from nucleus","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0046833","2/3106","12/14261",2,"ncbp2/riok2"
"6574","imaginal disc-derived wing expansion","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0048526","2/3106","12/14261",2,"nr2e3/napab"
"6575","sugar-phosphatase activity","Molecular Function",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0050308","2/3106","12/14261",2,"fbp2/pfkfb3"
"6576","DNA ligation involved in DNA repair","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0051103","2/3106","12/14261",2,"hmgb1b/parp1"
"6577","attachment of mitotic spindle microtubules to kinetochore","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0051315","2/3106","12/14261",2,"cdt1/LOC121910522"
"6578","negative regulation of filopodium assembly","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0051490","2/3106","12/14261",2,"capzb/capza1b"
"6579","phosphate ion homeostasis","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0055062","2/3106","12/14261",2,"fgfr4/LOC121884683"
"6580","vagina development","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0060068","2/3106","12/14261",2,"LOC121899214/ncoa3"
"6581","axonogenesis involved in innervation","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0060385","2/3106","12/14261",2,"LOC121882623/LOC121891214"
"6582","coronary artery morphogenesis","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0060982","2/3106","12/14261",2,"LOC121903818/notch1a"
"6583","bone trabecula morphogenesis","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0061430","2/3106","12/14261",2,"sema4d/plxnb1b"
"6584","intracellular chloride channel activity","Molecular Function",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0061778","2/3106","12/14261",2,"clns1a/ano8b"
"6585","G1 to G0 transition","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0070314","2/3106","12/14261",2,"capn3b/LOC121882623"
"6586","response to interleukin-15","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0070672","2/3106","12/14261",2,"acsl4a/stat3"
"6587","primary miRNA binding","Molecular Function",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0070878","2/3106","12/14261",2,"LOC121884395/smad1"
"6588","optomotor response","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0071632","2/3106","12/14261",2,"LOC121896981/ttc19"
"6589","regulation of cohesin loading","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0071922","2/3106","12/14261",2,"LOC121894026/hdac8"
"6590","divalent inorganic anion homeostasis","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0072505","2/3106","12/14261",2,"fgfr4/LOC121884683"
"6591","trivalent inorganic anion homeostasis","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0072506","2/3106","12/14261",2,"fgfr4/LOC121884683"
"6592","positive regulation of protein kinase C signaling","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0090037","2/3106","12/14261",2,"adra1ab/phlpp1"
"6593","vesicle tethering involved in exocytosis","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0090522","2/3106","12/14261",2,"LOC121908502/exoc6b"
"6594","mRNA cleavage involved in mRNA processing","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:0098787","2/3106","12/14261",2,"ncbp2/cstf2"
"6595","insulin metabolic process","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:1901142","2/3106","12/14261",2,"furina/cpn1"
"6596","catecholamine binding","Molecular Function",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:1901338","2/3106","12/14261",2,"drd2a/pck1"
"6597","regulation of endothelial cell development","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:1901550","2/3106","12/14261",2,"tnfrsf1a/ikbkb"
"6598","regulation of establishment of endothelial barrier","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:1903140","2/3106","12/14261",2,"tnfrsf1a/ikbkb"
"6599","regulation of exosomal secretion","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:1903541","2/3106","12/14261",2,"LOC121893682/chmp2a"
"6600","positive regulation of oxidative phosphorylation","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:1903862","2/3106","12/14261",2,"pink1/myog"
"6601","regulation of retrograde protein transport, ER to cytosol","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:1904152","2/3106","12/14261",2,"bcap31/os9"
"6602","negative regulation of ERAD pathway","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:1904293","2/3106","12/14261",2,"os9/usp14"
"6603","regulation of autophagy of mitochondrion in response to mitochondrial depolarization","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:1904923","2/3106","12/14261",2,"pink1/LOC121893682"
"6604","positive regulation of RNA binding","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:1905216","2/3106","12/14261",2,"LOC121898580/LOC121898492"
"6605","macrophage migration","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:1905517","2/3106","12/14261",2,"LOC121900142/mcoln2"
"6606","cellular response to brain-derived neurotrophic factor stimulus","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:1990416","2/3106","12/14261",2,"LOC121908547/wasf1"
"6607","beta-catenin-TCF complex","Cellular Component",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:1990907","2/3106","12/14261",2,"LOC121903727/LOC121885499"
"6608","positive regulation of synaptic vesicle clustering","Biological Process",0.765239321742863,0.772373429608142,0.999999959859495,0.879625716955649,"GO:2000809","2/3106","12/14261",2,"picalmb/LOC121882862"
"6609","signal sequence binding","Molecular Function",0.834806532810396,0.772411546926022,0.999999959859495,0.879625716955649,"GO:0005048","8/3106","44/14261",8,"LOC121882400/timm22/LOC121886572/tomm20a/tnpo1/nup98/nup58/pom121"
"6610","pyrimidine nucleotide metabolic process","Biological Process",0.834806532810396,0.772411546926022,0.999999959859495,0.879625716955649,"GO:0006220","8/3106","44/14261",8,"LOC121882323/cds1/uck2b/cmpk/neil1/ogg1/ctps1a/tk2"
"6611","Wnt signaling pathway, calcium modulating pathway","Biological Process",0.834806532810396,0.772411546926022,0.999999959859495,0.879625716955649,"GO:0007223","8/3106","44/14261",8,"fzd4/fzd2/calm3a/LOC121906230/LOC121905675/LOC121908274/ppp3r1a/LOC121882009"
"6612",NA,NA,0.834806532810396,0.772411546926022,0.999999959859495,0.879625716955649,"GO:0015682","8/3106","44/14261",8,"LOC121912416/atp6v1e1b/atp6v0a1b/atp6v1f/atp6v1c1a/LOC121892176/atp6v1h/LOC121912553"
"6613","response to insecticide","Biological Process",0.834806532810396,0.772411546926022,0.999999959859495,0.879625716955649,"GO:0017085","8/3106","44/14261",8,"kif5ab/scn1laa/star/hnrnpa1b/kif1b/inhbb/vps35/LOC121894610"
"6614","primary alcohol metabolic process","Biological Process",0.834806532810396,0.772411546926022,0.999999959859495,0.879625716955649,"GO:0034308","8/3106","44/14261",8,"LOC121904285/LOC121880833/retsat.2/gpd1b/LOC121895409/LOC121898440/igf1/slc37a2"
"6615",NA,NA,0.834806532810396,0.772411546926022,0.999999959859495,0.879625716955649,"GO:0072512","8/3106","44/14261",8,"LOC121912416/atp6v1e1b/atp6v0a1b/atp6v1f/atp6v1c1a/LOC121892176/atp6v1h/LOC121912553"
"6616","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","Biological Process",0.886066583070684,0.773135704190156,0.999999959859495,0.879625716955649,"GO:0002822","22/3106","114/14261",22,"LOC121909219/prkcq/hspa8b/loxl3b/LOC121906491/si:ch73-22o12.1/hmgb1b/vsir/tgfb1a/pnp5a/trpm4a/dusp22b/il10/zbtb1/malt1/pvrl2l/LOC121909299/stx7l/LOC121912553/fadd/rc3h1b/hspd1"
"6617","regulation of G protein-coupled receptor signaling pathway","Biological Process",0.90085135344413,0.77352001975406,0.999999959859495,0.879625716955649,"GO:0008277","31/3106","158/14261",31,"LOC121913666/palm1a/drd2a/plce1/prkcaa/fzd2/cav1/grm5a/mgll/camk2b1/itgb1a/LOC121884384/calm3a/tmod2/atp5f1e/LOC121912416/adma/prmt5/LOC121895267/gtf2h2/itgb3b/LOC121882009/vps35/foxo3b/LOC121882030/grk6/ece1/grk4/arrdc3a/phb/nmt2"
"6618","positive regulation of phosphatase activity","Biological Process",0.824103884953853,0.7761327465103,0.999999959859495,0.879625716955649,"GO:0010922","7/3106","39/14261",7,"LOC121910427/calm3a/LOC121907292/LOC121882009/rgn/rpl5a/LOC121900367"
"6619","positive regulation of protein dephosphorylation","Biological Process",0.824103884953853,0.7761327465103,0.999999959859495,0.879625716955649,"GO:0035307","7/3106","39/14261",7,"dlc1/LOC121910427/pin1/calm3a/tgfb1a/LOC121882009/pink1"
"6620","cGMP metabolic process","Biological Process",0.824103884953853,0.7761327465103,0.999999959859495,0.879625716955649,"GO:0046068","7/3106","39/14261",7,"atp2b2/gucy1b1/roraa/LOC121903474/LOC121885326/LOC121901998/LOC121895414"
"6621","reflex","Biological Process",0.824103884953853,0.7761327465103,0.999999959859495,0.879625716955649,"GO:0060004","7/3106","39/14261",7,"dnm3b/LOC121912416/adra1ab/kcna4/slitrk6/LOC121896981/cacna1ab"
"6622","convergent extension involved in gastrulation","Biological Process",0.824103884953853,0.7761327465103,0.999999959859495,0.879625716955649,"GO:0060027","7/3106","39/14261",7,"adgra3/chrd/prickle1a/dvl2/prickle1b/mcu/gnb2"
"6623","monovalent inorganic cation homeostasis","Biological Process",0.890875628297662,0.778445200435643,0.999999959859495,0.879625716955649,"GO:0055067","26/3106","134/14261",26,"LOC121884397/pdk2a/tp53/drd2a/atp1a3b/atp1b1a/slc4a2b/slc4a3/ccdc115/atp6v0b/rab20/nr3c2/rhcga/LOC121909022/LOC121910249/LOC121912682/slc15a2/atp6v0a1b/LOC121905909/avpr1aa/slc9a1a/slc26a6/tmem199/atp6v1h/si:dkey-162b23.4/mapk3"
"6624","nucleotide-excision repair, DNA incision, 5'-to lesion","Biological Process",0.810253399492443,0.781424737205739,0.999999959859495,0.879625716955649,"GO:0006296","6/3106","34/14261",6,"rpa1/gtf2h2/parp1/xpa/pold4/rbx1"
"6625","neuropeptide receptor activity","Molecular Function",0.810253399492443,0.781424737205739,0.999999959859495,0.879625716955649,"GO:0008188","6/3106","34/14261",6,"rxfp1/sorcs2/calcrla/LOC121895711/LOC121894217/npy8ar"
"6626","exoribonuclease activity, producing 5'-phosphomonoesters","Molecular Function",0.810253399492443,0.781424737205739,0.999999959859495,0.879625716955649,"GO:0016896","6/3106","34/14261",6,"cnot6l/exosc5/LOC121913310/exosc7/smfn/parn"
"6627","positive regulation of B cell proliferation","Biological Process",0.810253399492443,0.781424737205739,0.999999959859495,0.879625716955649,"GO:0030890","6/3106","34/14261",6,"nfatc2a/cd81a/peli1b/card11/cdkn1a/LOC121909022"
"6628","regulation of axon extension involved in regeneration","Biological Process",0.810253399492443,0.781424737205739,0.999999959859495,0.879625716955649,"GO:0048690","6/3106","34/14261",6,"dusp8a/map2k4a/spast/map3k21/nipa2/map2k7"
"6629","cytoplasmic sequestering of protein","Biological Process",0.810253399492443,0.781424737205739,0.999999959859495,0.879625716955649,"GO:0051220","6/3106","34/14261",6,"LOC121882400/mdfi/LOC121895267/tmsb2/flna/il10"
"6630","MLL1 complex","Cellular Component",0.810253399492443,0.781424737205739,0.999999959859495,0.879625716955649,"GO:0071339","6/3106","34/14261",6,"pelp1/ruvbl1/senp3b/ruvbl2/ash2l/ak6"
"6631","negative regulation of calcium ion transmembrane transport","Biological Process",0.810253399492443,0.781424737205739,0.999999959859495,0.879625716955649,"GO:1903170","6/3106","34/14261",6,"drd2a/casq2/calm3a/tgfb1a/rem1/LOC121882009"
"6632","negative regulation of protein localization to membrane","Biological Process",0.810253399492443,0.781424737205739,0.999999959859495,0.879625716955649,"GO:1905476","6/3106","34/14261",6,"dab2/pid1/lrrc15/tgfb1a/picalmb/fzd9b"
"6633","endosome organization","Biological Process",0.86427029279194,0.783715489303863,0.999999959859495,0.879625716955649,"GO:0007032","16/3106","85/14261",16,"spast/LOC121884139/hook2/pik3c3/cc2d1b/LOC121884323/LOC121913501/LOC121886375/chmp1b/pi4k2b/vps25/mast1a/vps37ba/chmp2a/laptm4b/chmp6b"
"6634","ruffle membrane","Cellular Component",0.86427029279194,0.783715489303863,0.999999959859495,0.879625716955649,"GO:0032587","16/3106","85/14261",16,"dlc1/itgav/itgb1a/LOC121906491/LOC121884384/LOC121895103/LOC121897830/LOC121912416/map2/jcada/LOC121897829/epb41l5/itgb3b/arpc2/LOC121898374/rps3"
"6635","regulation of intracellular pH","Biological Process",0.86427029279194,0.783715489303863,0.999999959859495,0.879625716955649,"GO:0051453","16/3106","85/14261",16,"tp53/slc4a2b/slc4a3/ccdc115/atp6v0b/rab20/LOC121909022/LOC121910249/LOC121912682/atp6v0a1b/avpr1aa/slc9a1a/slc26a6/tmem199/atp6v1h/si:dkey-162b23.4"
