"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"11","epithelium migration","Biological Process",1.42905389229376,6.05308106472423e-10,4.8331100901339e-07,4.07323120068333e-07,"GO:0090132","191/4888","376/13751",191,"capn3b/itga5/LOC121884139/mark1/itgb2/ccbe1/mark2b/itgav/LOC121906032/dnm3b/gmfg/adgra2/myl9b/capn1/id1/arpc5b/elmo1/LOC121900032/fzd2/exoc6b/adam8a/zeb2a/itgb3a/LOC121908668/robo1/mapk8a/map2k1/LOC121897079/abl1/itga8/dvl2/tspan5a/wdr1/LOC121906491/LOC121891899/LOC121900198/LOC121894670/stard13b/ndel1b/LOC121888971/LOC121912256/fzd1/arpc4l/ptprfa/bves/capzb/notch1a/LOC121906205/cyfip1/arpc3/dld/LOC121883403/pik3ca/LOC121912416/arpc2/robo3/LOC121912151/nrg2a/dlc1/scg2a/LOC121905775/jak2a/LOC121895711/LOC121894706/wwc3/snai2/sall3b/LOC121892112/tln2b/plcg2/LOC121895830/LOC121884874/tbc1d23/cebpa/LOC121883559/stmn1b/ptenb/itga7/LOC121908627/fat2/egfra/itga6b/LOC121895127/vegfab/plekhg5b/itga6a/tln1/fat1a/LOC121908245/map2k7/LOC121908525/LOC121909664/LOC121909077/myh7ba/rab5c/sema3d/LOC121908220/slit1a/ltb4r2b/slc39a7/rxrba/orc3/LOC121894458/rac3b/kdrl/bmp4/hmgb1b/srfb/myh11a/gipc1/slit2/braf/LOC121908603/myo6b/exoc2/myo6a/rxrgb/mapk8b/LOC121913666/LOC121891695/mast2/capn8/dll4/LOC121909825/evi5b/sin3aa/nr1h3/nup188/pard6a/LOC121901722/ncoa2/robo2/akt2/rin2a/emp2/adam10a/sall1a/bmp2b/dpp4/LOC121907144/ptpn11b/dvl1a/ptprsa/notch3/actr3b/rhoab/naa25/LOC121901833/mrtfba/sin3b/LOC121895480/LOC121900182/sall3a/LOC121906087/LOC121898715/flt1/mrtfbb/tspan33a/LOC121892375/egr3/lgr4/LOC121911912/mast3b/vps18/LOC121908160/LOC121908978/akt1/egr1/LOC121910394/prkx/myh7l/stat5a/loxl2b/map2k2a/LOC121905678/notch2/akt3a/enah/LOC121882626/frmd6/LOC121886841/capn2b/abi1a/ets1/LOC121881354/psenen/lemd3/dync1h1/rab3gap2/LOC121898115/LOC121887638"
"12","epithelial cell migration","Biological Process",1.42929524576316,7.3181661813491e-10,5.35628779756577e-07,4.51415303396903e-07,"GO:0010631","189/4888","372/13751",189,"capn3b/itga5/LOC121884139/mark1/itgb2/ccbe1/mark2b/itgav/LOC121906032/dnm3b/gmfg/adgra2/myl9b/capn1/id1/arpc5b/elmo1/LOC121900032/fzd2/exoc6b/adam8a/zeb2a/itgb3a/LOC121908668/robo1/mapk8a/map2k1/LOC121897079/abl1/itga8/dvl2/tspan5a/wdr1/LOC121906491/LOC121891899/LOC121900198/LOC121894670/stard13b/ndel1b/LOC121888971/LOC121912256/fzd1/arpc4l/ptprfa/capzb/notch1a/LOC121906205/cyfip1/arpc3/dld/LOC121883403/pik3ca/LOC121912416/arpc2/robo3/nrg2a/dlc1/scg2a/LOC121905775/jak2a/LOC121895711/LOC121894706/wwc3/snai2/sall3b/LOC121892112/tln2b/plcg2/LOC121895830/LOC121884874/tbc1d23/cebpa/LOC121883559/stmn1b/ptenb/itga7/LOC121908627/fat2/egfra/itga6b/LOC121895127/vegfab/plekhg5b/itga6a/tln1/fat1a/LOC121908245/map2k7/LOC121908525/LOC121909664/LOC121909077/myh7ba/rab5c/sema3d/LOC121908220/slit1a/ltb4r2b/slc39a7/rxrba/orc3/LOC121894458/rac3b/kdrl/bmp4/hmgb1b/srfb/myh11a/gipc1/slit2/braf/LOC121908603/myo6b/exoc2/myo6a/rxrgb/mapk8b/LOC121913666/LOC121891695/mast2/capn8/dll4/LOC121909825/evi5b/sin3aa/nr1h3/nup188/pard6a/LOC121901722/ncoa2/robo2/akt2/rin2a/emp2/adam10a/sall1a/bmp2b/dpp4/LOC121907144/ptpn11b/dvl1a/ptprsa/notch3/actr3b/rhoab/naa25/LOC121901833/mrtfba/sin3b/LOC121895480/LOC121900182/sall3a/LOC121906087/LOC121898715/flt1/mrtfbb/tspan33a/LOC121892375/egr3/lgr4/LOC121911912/mast3b/vps18/LOC121908160/LOC121908978/akt1/egr1/LOC121910394/prkx/myh7l/stat5a/loxl2b/map2k2a/LOC121905678/notch2/akt3a/enah/LOC121882626/frmd6/LOC121886841/capn2b/abi1a/ets1/LOC121881354/psenen/lemd3/dync1h1/rab3gap2/LOC121898115/LOC121887638"
"13","cell-substrate junction","Cellular Component",1.57170285762584,8.80396718122194e-10,5.94809567328249e-07,5.01291475452249e-07,"GO:0030055","119/4888","213/13751",119,"LOC121899291/afap1/itga5/pak1/vaspb/ajuba/epha2a/itgb2/LOC121908664/arhgap24/itgav/LOC121899381/itga2.2/tns1a/LOC121887586/actn1/itgb3a/LOC121908668/map2k1/focad/LOC121906858/abl1/tns1b/itga8/asap3/arl2/csrp1b/pdlim7/tns2a/tes/trip6/LOC121882015/LOC121893985/ptprfa/LOC121911622/smpx/pik3r2/actb1/dixdc1a/LOC121901160/sh3kbp1/LOC121908577/arpc2/dlc1/LOC121892330/thbs3a/zyx/jak2a/thbs4b/lasp1/tln2b/LOC121904032/aif1l/thbs4a/itga7/pip5k1ca/actb2/LOC121909354/rsu1/keap1b/itga6b/git2a/LOC121882242/itga6a/dmd/tln1/fat1a/LOC121888149/flii/actn3b/LOC121887522/dst/LOC121909077/itga11a/ilk/LOC121888075/erbin/sorbs3/fblim1/parvaa/itga4/cav1/epb41l5/mtf2/LOC121909731/klf11b/LOC121882802/arhgef7a/pak2b/lima1a/LOC121911191/macf1a/LOC121895014/LOC121913671/efhd1/ptprsa/cspg4/git1/LOC121888401/LOC121899965/bcar1/adgrb1a/LOC121899278/mapk3/znf384a/itgb4/parvb/evla/nhsa/syne2b/LOC121912195/prune/LOC121903410/epha2b/map2k2a/enah/limk1a/lmln/cspg4ba"
"14","polymeric cytoskeletal fiber","Cellular Component",1.41378459116871,1.03010924238415e-09,6.46246391132859e-07,5.44641217477096e-07,"GO:0099513","197/4888","392/13751",197,"afap1/ctsh/acta2/LOC121888899/LOC121908475/LOC121900142/mark2b/LOC121890607/fgf13a/LOC121912895/ndrg1a/pdlim4/flna/LOC121880729/LOC121909171/tcp11l1/srprb/gja1b/rab3db/fscn1a/wdr1/lmod1b/pdlim7/ccsapb/bcas3/nckap5l/LOC121913306/LOC121887862/trim54/LOC121893985/camsap2a/capzb/actb1/map1sa/tpm4a/arpc3/LOC121895662/ldlrap1b/cct7/LOC121912416/arpc2/LOC121895360/zgc:153184/clasp1a/slc8a1b/katnal1/LOC121886029/LOC121898657/cdc14b/calm3a/LOC121884707/mark4b/prph/mid1/LOC121886467/LOC121886219/LOC121880795/iqgap1/psd2/clmpb/iqgap2/LOC121893882/keap1b/ak1/trip10a/LOC121910633/dmd/LOC121894656/LOC121891909/actr10/LOC121882009/cenpe/krt18a.1/ddx6/myo1b/ezrb/LOC121907235/ciao2a/actn3b/LOC121898848/dctn1b/katna1/spag5/klhl21/dst/lmnb1/LOC121896107/LOC121912506/clip2/dapk3/tbl1xr1a/src/pcp4a/kif18a/LOC121895359/mid2/LOC121908220/pof1b/LOC121908635/camsap1b/rac3b/slc1a4/LOC121914010/LOC121898364/haus2/lrpprc/LOC121908407/jupa/LOC121897224/LOC121908603/myo6b/myo6a/dnm1l/cald1b/sept9b/LOC121889356/LOC121912819/tubb4bl/bcl10/tmem214/myo5aa/ncoa2/macf1a/mapre1b/tmod2/neflb/LOC121912507/mical1/ska1/dync1li2/dlgap5/LOC121908648/cct2/actr3b/hspa8b/arl3b/kif11/kif15/tbl1x/ska3/dub/aurka/synm/csnk1da/LOC121903005/LOC121891716/apc2/LOC121909730/LOC121898715/tubb6/nes/camsap3/LOC121882386/radil/LOC121913314/fyna/map9/baiap2a/tmod1/cdk1/trim55b/aurkb/vps18/map10/LOC121885910/LOC121905547/ttl/LOC121908543/LOC121891910/LOC121910394/taok1b/map1aa/taok1a/selenos/tubb2b/LOC121903410/kif23/map2k2a/aspm/wdr75/tubb5/eif3s10/krit1/lmnb2/kntc1/ncor1/cald1a/plk1/gsk3ba/vps16/LOC121911286/dctn2/LOC121895103/dync1h1/sept2/acta1b/LOC121887638"
"15","mesenchymal cell differentiation","Biological Process",1.6053678485021,1.7475058280066e-09,1.02322291249213e-06,8.62348139125786e-07,"GO:0048762","105/4888","184/13751",105,"bmp7b/pdgfra/ednraa/tgfbr3/LOC121882333/flna/LOC121906230/LOC121896717/gja1b/zeb2a/tgfb1a/LOC121897079/hey1/spry1/edn3b/cited4a/tes/LOC121909214/loxl3b/LOC121888971/rcc2/tmem100a/bnc1/sema3ab/her9/LOC121911690/bves/notch1a/LOC121900498/LOC121881499/osr1/tapt1a/kitlga/six2a/tgfbr2b/LOC121895711/snai2/her6/sh3pxd2aa/LOC121907292/lama5/LOC121883610/vegfab/trip10a/nrarpa/LOC121908525/irx1a/LOC121885837/hif1aa/LOC121884668/efna1a/ednrba/pbx1a/LOC121887119/bnc2/aldh1a2/fgfr1a/sema3d/efnb1/frzb/LOC121908944/nusap1/fn1a/dlg5a/efna1b/coro1ca/bmp4/wnt11/tfap2a/nrp2a/LOC121910721/epb41l5/pdcd4b/stat1a/wnt2/id3/LOC121881355/bmp2b/LOC121891216/tgfb3/LOC121907106/sema3c/fgfr1b/LOC121902957/fam83d/LOC121885838/LOC121911203/radil/LOC121892375/nfatc1/lgr4/LOC121899278/mapk3/adam15/jag1b/smo/lef1/loxl2b/pef1/LOC121912923/tapt1b/kbtbd8/sema3fb/tgfb2/gsk3ba"
"16","angiogenesis","Biological Process",1.48622734150635,4.83066610944788e-09,2.60137149771964e-06,2.19237454795622e-06,"GO:0001525","140/4888","265/13751",140,"pdgfra/itga5/epha2a/ednraa/hbegfa/ccbe1/adm2a/wnt7aa/ramp2/itgav/LOC121909225/LOC121881170/serpine1/calcrla/adgra2/ptgs2b/flna/nfatc4/id1/mcamb/mmp14a/adam8a/itgb3a/LOC121908668/nfatc3a/robo1/b4galt1l/hey1/ccn2a/xbp1/LOC121897263/LOC121888971/LOC121903474/adipor2/rspo1/tmem100a/lepr/sema3ab/notch1a/plcd1b/dld/gja5a/angpt1/LOC121881499/clic4/scg2a/LOC121905775/tgfbr2b/LOC121894706/LOC121892171/LOC121907292/lama5/rack1/pgfb/ptenb/adra2b/LOC121888435/wnt7bb/igfbp2a/vegfab/nrarpa/LOC121887593/erap1b/gdf2/mapk14b/pofut1/mmp14b/LOC121908525/hif1aa/elk3/efna1a/LOC121909664/fgfr1a/rspo3/LOC121898129/plaua/e2f8/LOC121903552/efna1b/LOC121907912/hdac9b/kdrl/bmp4/roraa/srfb/parvaa/bmper/ism1/nrp2a/LOC121890082/slit2/cav1/nox1/LOC121911346/hpse/dll4/plcd1a/LOC121899464/nrxn1a/fmnl3/vegfc/mmp2/LOC121881355/LOC121892362/LOC121907144/sema5a/LOC121907321/notch3/e2f7/LOC121907106/hoxb3a/LOC121891918/fgfr1b/flt1/LOC121891944/mapk14a/LOC121910088/mcama/LOC121896730/hs6st1a/egr3/jag1b/plcd3a/plekhh1/ephb2b/LOC121899844/prkx/lef1/epha2b/loxl2b/notch2/LOC121912923/krit1/tgfb2/ets1/sema3e/sdf4/sirt1/lemd3/ncl"
"17","extracellular matrix","Cellular Component",1.45318444413132,5.17073609571246e-09,2.60137149771964e-06,2.19237454795622e-06,"GO:0031012","156/4888","302/13751",156,"LOC121897605/bmp7b/fbln1/lum/loxa/lamb1b/alpl/ntn1b/llgl1/itgb2/ccbe1/col6a2/LOC121885487/p3h2/col7a1/LOC121899090/tgfbr3/wnt7aa/wnt6b/plod3/col11a2/LOC121888432/LOC121909225/LOC121882333/LOC121881170/crispld2/serpine1/LOC121910722/LOC121885542/ntn1a/smoc2/mfap2/lama4/LOC121880577/ntn2/LOC121906878/itgb3a/LOC121908668/tgfb1a/LOC121909303/dcn/col6a3/LOC121891899/ccn2a/fbln2/LOC121897527/LOC121885954/LOC121895006/col6a1/bgnb/serpinf1/timp2a/LOC121880806/LOC121913498/vwa1/LOC121895008/LOC121910200/LOC121890861/LOC121905775/tgfbr2b/thbs3a/LOC121886939/LOC121890994/thbs4b/elna/adamts12/tnn/tln2b/hspg2/flrt3/optc/lama5/thbs4a/si:dkey-87k14.1/LOC121904884/mmp19/hsd17b12a/lamb1a/col27a1b/LOC121909354/frem1a/lamc3/itga6b/vegfab/itga6a/col12a1a/LOC121896922/tln1/LOC121897333/colq/mmp11a/LOC121905978/lama1/LOC121905979/dst/LOC121911736/LOC121880933/LOC121892064/thbs2a/erbin/fn1a/LOC121903552/igf1/wnt11/hpse/cfdp1/acanb/vwf/mmp28/LOC121895009/col14a1a/f2/spon2b/agrn/col27a1a/wnt2/gfod2/fbln5/cd248a/mmp2/LOC121889334/LOC121892362/LOC121907144/ache/calr/mmp25b/tgfb3/col8a2/col11a1a/lamc1/si:ch73-206p6.1/LOC121882774/LOC121908974/LOC121899965/LOC121901987/LOC121897063/tenm3/rbp3/LOC121896730/ctsz/LOC121903452/itgb4/gpc1b/adamts1/LOC121889603/ntn4/LOC121912195/lama2/loxl2b/tecta/frem2b/LOC121906778/LOC121905749/tgfb2/LOC121909298/LOC121903590"
"18","open tracheal system development","Biological Process",1.42747757482747,5.33128623009831e-09,2.60137149771964e-06,2.19237454795622e-06,"GO:0007424","171/4888","337/13751",171,"itga5/itgb2/cdk4/itgav/LOC121906032/dnm3b/tec/myl9b/mmp14a/fzd2/itgb3a/LOC121908668/robo1/LOC121886247/itga8/dvl2/vav2/stard13b/gli1/prdm1a/LOC121911336/trip6/fzd1/cdk6/notch1a/LOC121906205/sec24d/LOC121901160/prkci/LOC121910149/dld/LOC121883403/LOC121894273/LOC121912416/plpp1a/LOC121889601/robo3/dlc1/LOC121884605/hs2st1b/pals2a/LOC121890994/jak2a/snai2/sall3b/tln2b/LOC121883559/mmp15a/ptenb/itga7/copg2/ncam1b/LOC121909965/kdm4c/LOC121892016/egfra/itga6b/LOC121895127/itga6a/gli2a/rheb/LOC121885683/tln1/fat1a/mmp14b/LOC121908245/LOC121907308/fjx1/LOC121911492/ezrb/LOC121888476/etfa/LOC121909664/atp1a2a/LOC121899325/dst/en1b/myh7ba/lmnb1/LOC121899937/LOC121910835/tjp2a/slit1a/diaph2/LOC121894458/rac3b/bmp4/LOC121909106/srfb/myh11a/uap1l1/arhgef11/itga4/slit2/braf/epb41l3a/exoc2/wnt1/hoxd9a/arhgef12a/zpr1/LOC121891695/dll4/slc39a10/atp1a3a/ncaph/LOC121909825/LOC121906955/cdc42l/pard6a/wnt2/sec23b/macf1a/l1cama/robo2/akt2/slc25a20/sall1a/LOC121885992/bmp2b/sytl5/gli3/LOC121907144/LOC121885628/ptpn11b/dvl1a/mmp25b/LOC121895767/LOC121880911/notch3/LOC121895366/arl3b/rhoab/LOC121910219/LOC121901833/mrtfba/nfil3/LOC121895480/LOC121908280/sall3a/mrtfbb/dusp7/LOC121909861/LOC121892375/hs6st1a/ikbke/LOC121898721/nup88/akt1/tjp1a/egr1/atp1a3b/kdm4aa/myh7l/ksr1a/stat5a/atp6v1e1b/fbxw7/slc39a6/notch2/LOC121912923/akt3a/LOC121903457/lmnb2/atp6v0b/sec24c/LOC121886841/LOC121892127/ets1/LOC121909381/LOC121887638"
"19","focal adhesion","Cellular Component",1.60062291890062,6.25698183236877e-09,2.76625616810866e-06,2.33133545954686e-06,"GO:0005925","99/4888","174/13751",99,"LOC121899291/afap1/itga5/pak1/vaspb/ajuba/epha2a/itgb2/LOC121908664/arhgap24/itgav/LOC121899381/itga2.2/tns1a/LOC121887586/actn1/itgb3a/LOC121908668/map2k1/focad/tns1b/itga8/asap3/arl2/csrp1b/pdlim7/tns2a/tes/trip6/LOC121882015/LOC121893985/ptprfa/LOC121911622/pik3r2/actb1/dixdc1a/LOC121901160/sh3kbp1/LOC121908577/arpc2/dlc1/zyx/jak2a/lasp1/tln2b/LOC121904032/aif1l/itga7/pip5k1ca/actb2/rsu1/keap1b/itga6b/LOC121882242/itga6a/tln1/fat1a/LOC121888149/flii/actn3b/LOC121887522/dst/LOC121909077/itga11a/ilk/LOC121888075/sorbs3/fblim1/parvaa/itga4/cav1/epb41l5/mtf2/klf11b/LOC121882802/arhgef7a/lima1a/LOC121911191/LOC121895014/LOC121913671/ptprsa/git1/LOC121888401/bcar1/adgrb1a/LOC121899278/mapk3/znf384a/parvb/evla/nhsa/syne2b/prune/LOC121903410/epha2b/map2k2a/enah/limk1a/lmln"
"20",NA,NA,1.56449259327299,6.29911458068691e-09,2.76625616810866e-06,2.33133545954686e-06,"GO:0005924","109/4888","196/13751",109,"LOC121899291/afap1/itga5/pak1/vaspb/ajuba/epha2a/itgb2/LOC121908664/arhgap24/itgav/LOC121899381/itga2.2/tns1a/LOC121887586/actn1/itgb3a/LOC121908668/map2k1/focad/abl1/tns1b/itga8/asap3/arl2/csrp1b/pdlim7/tns2a/tes/trip6/LOC121882015/LOC121893985/ptprfa/LOC121911622/smpx/pik3r2/actb1/dixdc1a/LOC121901160/sh3kbp1/LOC121908577/arpc2/dlc1/thbs3a/zyx/jak2a/thbs4b/lasp1/tln2b/LOC121904032/aif1l/thbs4a/itga7/pip5k1ca/actb2/rsu1/keap1b/itga6b/LOC121882242/itga6a/tln1/fat1a/LOC121888149/flii/actn3b/LOC121887522/dst/LOC121909077/itga11a/ilk/LOC121888075/sorbs3/fblim1/parvaa/itga4/cav1/epb41l5/mtf2/klf11b/LOC121882802/arhgef7a/lima1a/LOC121911191/macf1a/LOC121895014/LOC121913671/efhd1/ptprsa/cspg4/git1/LOC121888401/LOC121899965/bcar1/adgrb1a/LOC121899278/mapk3/znf384a/parvb/evla/nhsa/syne2b/prune/LOC121903410/epha2b/map2k2a/enah/limk1a/lmln/cspg4ba"
"21","actin filament organization","Biological Process",1.42798504121501,7.78285123892159e-09,3.25508487768802e-06,2.74330876752364e-06,"GO:0007015","167/4888","329/13751",167,"myom2a/acta2/mybpc2b/cobll1b/itgb2/prex1/dbn1/mical2a/myom2b/LOC121890607/LOC121906032/tmod4/flna/arpc5b/elmo1/cgnl1/actn1/itgb3a/LOC121908668/LOC121884840/LOC121906858/abl1/fscn1a/wdr1/kirrel3l/lmod1b/LOC121894670/LOC121913306/LOC121888971/aldoab/wasf3b/mical2b/arpc4l/LOC121893985/capzb/notch1a/LOC121911622/wasf1/nav3/actb1/tpm4a/prkci/LOC121910149/arpc3/dld/shroom4/arpc2/arhgap12b/LOC121912151/nck2a/LOC121892330/zyx/jak2a/elna/lasp1/kirrel1a/rflna/LOC121886467/LOC121907292/nav2a/LOC121883559/LOC121880795/mybpc3/itga7/LOC121908627/LOC121909965/iqgap2/jmy/itga6b/cap1/LOC121895127/tnnt3a/LOC121910633/mcu/itga6a/LOC121891909/fat1a/LOC121907308/LOC121908525/myo1b/LOC121884663/ezrb/fryb/LOC121887522/tnnt2d/hsp90aa1.1/LOC121894579/src/LOC121908220/tjp2a/LOC121888075/LOC121903921/pof1b/diaph2/LOC121884384/LOC121908635/LOC121894458/rac3b/srfb/fhod3a/arhgef11/LOC121898233/myo6b/myo6a/cald1b/arhgef12a/LOC121913334/dll4/LOC121912819/cdc42l/add1/fmnl3/LOC121906581/ankrd12/lima1a/emp2/tmod2/cobl/sytl5/shroom1/LOC121885781/mical1/kirrel1b/LOC121880911/notch3/LOC121895366/actr3b/rhoab/naa25/LOC121885897/LOC121896749/pi4kab/LOC121895480/bcar1/LOC121882386/LOC121909861/ikbke/gsna/baiap2a/tmod1/ttc17/LOC121885780/evla/LOC121905547/tjp1a/LOC121908136/ppp1r12a/LOC121908543/tnfaip1/nup155/myom1b/tnnt2a/LOC121903410/aspm/notch2/acvr1l/mybphb/LOC121903457/enah/cald1a/LOC121884185/LOC121892127/tnnt2e/abi1a/cfl2/LOC121895103/acta1b"
"22","striated muscle cell differentiation","Biological Process",1.35496150487994,9.80906259990204e-09,3.8504169153201e-06,3.24504056862611e-06,"GO:0051146","223/4888","463/13751",223,"gapdh/myom2a/LOC121899291/pdgfra/pfkma/tead1b/acta2/mybpc2b/capn3b/LOC121901062/lamb1b/itga5/snta1/itgb2/unc45a/myom2b/pdlim5a/itgav/LOC121890607/LOC121906032/mypn/tmod4/LOC121896089/obscna/myl9b/myoz1a/capn1/LOC121896982/elmo1/ntn2/actn1/casq1b/itgb3a/LOC121908668/nfatc3a/itga8/LOC121909672/csrp1b/wdr1/vav2/cavin4b/kirrel3l/lmod1b/chrnb1/dtna/matk/LOC121909214/LOC121888971/ryr1b/nuak1b/wasf3b/csrp2/myl2a/LOC121912256/sox6/LOC121896926/LOC121911051/bves/capzb/wasf1/casq2/actb1/pfkmb/avpr1aa/LOC121892100/LOC121895662/LOC121900514/LOC121883403/LOC121895760/map2k4a/met/ldha/LOC121907117/nck2a/slc8a1b/dner/katnal1/ankhd1/camk2d1/LOC121895500/lasp1/kirrel1a/alpk3a/tln2b/spegb/LOC121884874/hspg2/LOC121907292/stim1a/LOC121883559/LOC121880795/mybpc3/LOC121905779/mef2aa/sgcg/LOC121895667/LOC121883377/foxo3b/lamb1a/fhl2a/adra1ab/tsc1a/pomt2/LOC121895127/tnnt3a/vegfab/dmd/cavin4a/LOC121894656/LOC121892319/adss1/sntb2/mapk14b/tln1/qkia/LOC121911546/LOC121908525/tead1a/flii/LOC121884663/pkma/katna1/LOC121897969/eif4ebp2/LOC121887522/lrrc39/tnnt2d/myh7ba/hsp90aa1.1/LOC121894579/iqsec1a/popdc2/LOC121888075/LOC121896914/gapdhs/rxrba/LOC121908635/dusp27/LOC121894458/igf1/six4a/rac3b/afg3l2/bmp4/srfb/fhod3a/dyrk1b/parvaa/myh11a/LOC121898233/pfkpa/b4gat1/cav1/wnt1/capn8/LOC121881849/raraa/LOC121906581/LOC121911191/bcl9/akt2/nptnb/tmod2/nuak2/bmp2b/ache/calr/kirrel1b/adgrb3/LOC121892103/LOC121880911/cspg4/ccnb1/actr3b/rhoab/bnip2/LOC121908601/LOC121886466/LOC121896749/LOC121895480/insb/sort1b/slc9a1a/ripor2/mapk14a/LOC121892381/dtnbb/tmod1/cdk1/parvb/smo/akt1/hacd1/LOC121908543/unc45b/myom1b/arid1ab/klhl41a/LOC121908153/tnnt2a/myh7l/cdon/gmppb/cby1/mymk/lef1/LOC121903410/LOC121882949/ift20/akt3a/mybphb/kdm6ba/timm44/capn2b/gsk3ba/tnnt2e/LOC121881823/ets1/cfl2/LOC121909298/LOC121895103/cspg4ba/acta1b"
"23","blood vessel development","Biological Process",1.35250771119224,1.02134933955898e-08,3.8504169153201e-06,3.24504056862611e-06,"GO:0001568","225/4888","468/13751",225,"colec12/pdgfra/loxa/acta2/itga5/epha2a/fzd4/ednraa/hbegfa/ccbe1/cd44b/adm2a/tgfbr3/wnt7aa/ramp2/itgav/LOC121909225/LOC121881170/LOC121906032/serpine1/calcrla/adgra2/ptgs2b/flna/nfatc4/id1/lama4/mcamb/mmp14a/gja1b/prickle1a/adam8a/itgb3a/LOC121908668/tgfb1a/nfatc3a/robo1/map2k1/b4galt1l/hey1/socs3a/angptl3/rapgef3/ccn2a/tie1/lrp5/nr2f2/xbp1/cited4a/LOC121897263/LOC121888971/LOC121903474/adipor2/prdm1a/rspo1/tmem100a/lepr/sema3ab/bves/adma/notch1a/plcd1b/dld/gja5a/angpt1/LOC121881499/osr1/sgpl1/reck/LOC121912416/clic4/scg2a/LOC121905775/tgfbr2b/LOC121894706/elna/her6/ptger4b/LOC121892171/LOC121907292/LOC121883559/lama5/rack1/pgfb/ptenb/itga7/adra2b/nedd4a/LOC121883610/LOC121888435/prickle1b/wnt7bb/igfbp2a/mdm2/mettl3/vegfab/nrarpa/LOC121887593/erap1b/rapgef2b/gdf2/kat6a/fosl1a/junbb/mapk14b/pofut1/mmp14b/LOC121908525/lama1/hif1aa/elk3/efna1a/LOC121909664/aldh1a2/fgfr1a/LOC121899333/rspo3/map3k3/LOC121898129/plaua/e2f8/LOC121908944/LOC121881515/LOC121903552/nsdhl/efna1b/LOC121907912/agtr1b/hdac9b/kdrl/LOC121887066/bmp4/roraa/srfb/wnt11/parvaa/LOC121894735/bmper/ism1/nrp2a/LOC121890082/slit2/cav1/nox1/LOC121911346/hpse/vash2/hoxa13b/dll4/LOC121909825/itgb8/plcd1a/LOC121899464/nrxn1a/foxf1/wnt2/fmnl3/vegfc/robo2/mmp2/LOC121881355/LOC121892362/gli3/LOC121907144/sema5a/LOC121907321/chm/gjc1/notch3/gatad2ab/e2f7/LOC121901833/LOC121907106/atp7a/sema3c/mrtfba/hoxb3a/LOC121891918/fgfr1b/flt1/LOC121911203/mrtfbb/LOC121891944/mapk14a/LOC121910088/mcama/LOC121896730/hs6st1a/egr3/LOC121894016/psen1/ptprja/twsg1a/jag1b/smo/akt1/plcd3a/plekhh1/ephb2b/egr1/LOC121899844/arid1ab/prkx/lef1/foxm1/epha2b/loxl2b/snx17/fbxw7/aggf1/notch2/LOC121912923/krit1/naa35/apoeb/tgfb2/ets1/sema3e/sdf4/zfp36l1a/foxo1a/sirt1/LOC121909381/lemd3/ncl"
"24","mesenchyme development","Biological Process",1.48353189571399,1.05214625945215e-08,3.8504169153201e-06,3.24504056862611e-06,"GO:0060485","135/4888","256/13751",135,"bmp7b/pdgfra/tead1b/acta2/ednraa/tgfbr3/LOC121882333/LOC121881170/flna/LOC121906230/LOC121896717/gja1b/zeb2a/tgfb1a/robo1/LOC121897079/hey1/spry1/edn3b/LOC121895308/cited4a/tes/LOC121909214/loxl3b/LOC121888971/rcc2/tmem100a/bnc1/sema3ab/her9/LOC121911690/bves/notch1a/LOC121900498/dld/LOC121881499/osr1/tapt1a/kitlga/cemip2/six2a/tgfbr2b/LOC121895711/snai2/her6/sh3pxd2aa/LOC121907292/LOC121880795/lama5/nedd4a/nup133/LOC121883610/wnt7bb/LOC121898953/mdm2/vegfab/trip10a/nrarpa/LOC121908525/irx1a/LOC121885837/hif1aa/LOC121884668/efna1a/LOC121909664/ednrba/pbx1a/LOC121887119/bnc2/aldh1a2/fgfr1a/sema3d/efnb1/hoxb7a/frzb/LOC121908944/nusap1/fn1a/epha3/dlg5a/efna1b/LOC121907912/coro1ca/six4a/bmp4/wnt11/tfap2a/nrp2a/itga4/LOC121910721/epb41l5/pdcd4b/hoxd9a/slc39a10/stat1a/foxf1/wnt2/robo2/inhbb/id3/LOC121881355/bmp2b/LOC121891216/LOC121907144/LOC121889962/tgfb3/LOC121910219/LOC121907106/sema3c/fgfr1b/LOC121902957/fam83d/LOC121885838/LOC121911203/radil/LOC121892375/nfatc1/lgr4/LOC121899278/mapk3/adam15/jag1b/smo/lef1/loxl2b/pef1/slc39a6/LOC121912923/tapt1b/kbtbd8/sema3fb/tgfb2/gsk3ba/zfp36l1a/acta1b"
