"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"11","regulation of actin filament organization","Biological Process",1.6501552037269,5.06049421261121e-11,4.06541703244048e-08,3.30312258604986e-08,"GO:0110053","138/3369","354/14261",138,"fzd2/LOC121895103/tmeff2a/asap3/itgb2/LOC121899291/LOC121913056/dnm3b/LOC121887076/met/itga5/capgb/LOC121897829/plekhg2/tgfbr1b/arhgef15b/LOC121913625/pak1/prex1/dbn1/stmn1b/LOC121897830/f2rl1.2/kank3/gmfg/LOC121908668/limk1a/tgfbr2b/tmod1/shroom2a/vaspb/LOC121898953/itgb3a/LOC121911868/myadma/LOC121882333/LOC121892127/rapgef3/arhgef5/LOC121912469/flna/sh3pxd2b/nrp1a/add1/LOC121880911/sema5a/pik3r1/sdc4/pdlim4/enah/LOC121898530/LOC121884840/tmsb2/wnt4/washc2c/tec/LOC121906858/plekhh2/arpc5b/LOC121891909/LOC121882364/fnbp1l/lmod3/LOC121903351/wasla/kank1a/itgav/elna/LOC121914078/LOC121885302/kank4/spire1a/slc9a1a/LOC121913666/wdr1/jmy/baiap2a/LOC121907338/map2k7/triobpb/fhod3b/phldb2a/rgcc/nck2a/pik3r2/csnk1g2b/LOC121894558/diaph2/pfn2b/LOC121905206/dvl2/plek/daam2/arhgef10/si:ch211-203d1.3/abl1/arhgap17b/aldoab/LOC121893344/capza1a/arfgef1/cpda/LOC121912819/cdc42ep5/LOC121899981/slit2/wash1/cfl2/prkcq/LOC121907944/lpar1/LOC121911706/LOC121908220/lmod1b/rack1/LOC121894686/arhgap1/LOC121906769/LOC121894670/dlc1/ppfia1/arpc4l/cdc42ep4b/cyfip1/LOC121906050/lima1a/akap1b/capzb/cdc42ep3/LOC121891815/tsc1b/arhgap18/LOC121907308/myoc/LOC121909861/sorbs3/wasf2/ccn2a"
"12","regulation of epithelial cell proliferation","Biological Process",1.63547991041312,1.43598928590376e-10,1.05748644329429e-07,8.59200256065747e-08,"GO:0050678","136/3369","352/14261",136,"tgm1l1/tnmd/wnt7aa/lamb1a/LOC121908813/lamb1b/glulb/vegfab/aimp1b/thbs4b/nrp2a/LOC121905749/stat3/sulf2a/hyal1/tgfbr1b/tgfb1a/dab2/cdkn2a/b/pparg/hey1/cav1/ctsla/ednrba/ednraa/osr2/LOC121898953/itgb3a/LOC121894132/cxcl12b/sulf1/robo1/twist2/LOC121894435/LOC121882333/ptch1/grnb/esr2b/thbs1b/nrp1a/tnfaip3/LOC121909664/stat5a/xbp1/sema5a/hmgb2a/pdcd6/foxp2/xdh/aldh1a2/prkcaa/LOC121881170/fgfr2/tnfb/LOC121905833/egfra/LOC121911203/smo/LOC121883610/wnt10b/nr2f2/LOC121909123/tcf7l2/vash2/ctnnb1/stat1a/errfi1a/lrp6/ndr2/vegfaa/hif1aa/mef2cb/has2/tgfbr3/cdkn1bb/LOC121907338/LOC121895014/llgl2/LOC121887119/stk11/LOC121909087/LOC121880985/rgcc/LOC121911736/bnc1/bmp4/cdkn1ba/fgf7/LOC121891899/apoeb/LOC121897594/LOC121890513/sav1/gata2a/LOC121897080/tp63/serpinf1/thbs4a/wnt5a/LOC121881587/akt1/gdf2/ccnd2a/badb/nlrc3/hmgb1a/LOC121893598/vash1/LOC121907944/wfdc1/runx3/ccnd1/atp5fa1/ift57/LOC121881107/LOC121897715/ift74/gja1b/pdpk1b/fgf2/sirt1/bmp6/ift52/fbxw7/b4galt1l/cdk6/LOC121884400/lamc1/LOC121905474/cdc73/arnt2/birc5a/ppardb/ptenb/arnt/ptprk"
"13","regulation of stress fiber assembly","Biological Process",2.13428915644619,1.76106706629807e-10,1.19711920499046e-07,9.72650887386163e-08,"GO:0051492","60/3369","119/14261",60,"LOC121895103/tmeff2a/asap3/itgb2/LOC121899291/met/itga5/LOC121897829/tgfbr1b/arhgef15b/LOC121913625/pak1/stmn1b/LOC121897830/kank3/LOC121908668/limk1a/tgfbr2b/LOC121898953/itgb3a/LOC121882333/rapgef3/arhgef5/sh3pxd2b/nrp1a/pik3r1/sdc4/pdlim4/LOC121898530/wnt4/LOC121891909/LOC121903351/itgav/LOC121914078/kank4/slc9a1a/LOC121913666/fhod3b/phldb2a/rgcc/pik3r2/LOC121894558/pfn2b/arhgef10/abl1/LOC121893344/LOC121912819/LOC121899981/prkcq/lpar1/arhgap1/LOC121906769/dlc1/ppfia1/LOC121891815/tsc1b/myoc/sorbs3/wasf2/ccn2a"
"14","mesenchymal cell differentiation","Biological Process",1.88892240127411,1.99184099275525e-10,1.25727848949844e-07,1.02152988057019e-07,"GO:0048762","83/3369","186/14261",83,"bmp7b/sema3c/anxa6/loxl3b/fn1a/msx1a/pdgfra/vegfab/nrp2a/LOC121891214/tgfbr1b/LOC121913625/tgfb1a/LOC121896717/edn3b/hey1/tgfbr2b/ednrba/ednraa/dlg5a/frzb/LOC121897079/LOC121882333/kitlga/flna/nrp1a/pax3b/pef1/pdcd6/aldh1a2/wnt4/loxl2a/efna1a/LOC121906230/fgfr2/LOC121905833/LOC121911203/smo/LOC121883610/mapk3/LOC121899278/LOC121886476/phactr4b/zeb2b/ctnnb1/stat1a/lrp6/LOC121913116/LOC121909214/zeb2a/fam83d/sh3pxd2aa/vegfaa/hif1aa/mef2cb/hnrnpaba/has2/her9/tgfbr3/LOC121887119/lgr4/cited4a/LOC121886103/pdcd4b/bnc1/bmp4/LOC121908944/adam15/LOC121905428/irx1a/spry1/wnt5a/LOC121909008/rdh10a/nusap1/msx2b/efnb1/gja1b/bnc2/fgf2/nfatc1/pwwp2a/gsk3ba"
"15","cellular response to insulin stimulus","Biological Process",1.74300281109772,2.84010641023202e-10,1.67320135648136e-07,1.35946426836439e-07,"GO:0032869","105/3369","255/14261",105,"ucp2/LOC121911622/LOC121888972/znf106a/alas1/pak1/LOC121903551/cpeb1b/pck1/atpv0e2/pparg/pik3ca/cdk4/LOC121910835/LOC121898686/atp6v1c1b/ndel1b/igfbp1a/vldlr/star/xbp1/atp6v0cb/pik3r1/LOC121912922/srsf5b/capn10/LOC121912900/hnrnpk/map2k1/prkci/eprs1/LOC121911286/sgk1/mars1/srebf1/ube2b/stat1a/errfi1a/slc9a1a/kdrl/rxraa/irs2b/ptpn2a/LOC121892275/hif1aa/got1/baiap2a/LOC121882210/atp6v0a1a/insig1/pik3r3b/ap3s1/cd36/pprc1/pik3r2/pde3b/trib3/atp6ap1b/gclc/ghra/LOC121898741/eif4ebp2/cpeb2/ppat/prkdc/grb10b/atp6v1e1a/rab31/nr1h3/LOC121909885/ywhag2/ptpn2b/akt1/insra/cdk2/LOC121895901/ccnd2a/LOC121899981/LOC121893598/gpam/LOC121902846/atp6v0e1/LOC121888909/LOC121911051/serpine1/dlc1/LOC121909303/dennd4c/cyfip1/pdpk1b/atp6v1f/ptpn1/slc2a8/LOC121900546/sirt1/pik3c2a/rhebl1/LOC121894002/arnt2/ptenb/atp6v1c1a/gsk3ba/atp6v1ba/arnt/foxo1a"
"16","striated muscle tissue development","Biological Process",1.5794801593103,3.15916537991803e-10,1.70747135494074e-07,1.38730839973685e-07,"GO:0014706","150/3369","402/14261",150,"bmp7b/LOC121895103/nexn/sema3c/cav3/eya2/LOC121899291/LOC121913056/pdgfra/LOC121912251/itga7/lamb1a/met/LOC121909298/lamb1b/tead1b/LOC121897829/vegfab/LOC121910427/klhl40b/slc8a1b/tgfbr1b/actn1/dcn/acta2/tgfb1a/actb1/smyd1b/LOC121897830/chrnd/LOC121908668/wt1b/hey1/unc45b/cemip2/LOC121894507/ckmt1/cav1/rbfox1l/calr/ifrd1/LOC121901062/ctsba/lamb2/LOC121907573/chd7/pax3b/acta1b/smad1/atf3/fhl2a/sox6/LOC121906032/mapk14b/foxp2/hlfa/aldh1a2/LOC121892381/LOC121904367/sgcg/myorg/tead3a/fgfr2/hoxd9a/maml1/LOC121907520/LOC121905833/LOC121911203/smo/LOC121908547/pals1a/LOC121883610/LOC121909650/lmod3/wnt10b/nr2f2/dspa/elna/mylpfb/ctnnb1/LOC121893985/prkar1aa/slc9a1a/smad7/fosab/popdc2/rxraa/LOC121887335/myod1/LOC121909214/LOC121895699/vegfaa/mef2cb/arid2/LOC121889326/cavin4a/tgfbr3/fhod3b/raraa/fermt2/cited4a/LOC121898476/LOC121880985/LOC121888854/LOC121886103/bmp4/id2a/LOC121908944/LOC121912520/zbtb18/bin3/LOC121905206/angpt1/map2k4a/hspa8b/dpf3/selenon/klhl41a/nfatc3a/LOC121892319/pax7a/sgce/nr1h3/wnt5a/LOC121907117/mapk14a/LOC121900172/tbx2b/LOC121911365/cdk1/cfl2/skila/psma6a/spegb/notch2/casp8/fgf2/LOC121893905/tsc1b/timm44/tead1a/LOC121883559/lamc1/LOC121881849/mef2d/ptenb/LOC121898608/dipk2ab/ccnb1/LOC121898091"
"17","integrin binding","Molecular Function",1.98866092541351,3.28471348127108e-10,1.70747135494074e-07,1.38730839973685e-07,"GO:0005178","70/3369","149/14261",70,"fbln1/fn1a/mmp14b/LOC121892064/itga7/lamb1a/LOC121909298/lamb1b/itga5/adam8a/LOC121906491/thbs4b/LOC121899381/itga2.2/actn1/dab2/LOC121904435/LOC121908668/calr/itgb3a/cxcl12b/itgb6/lamb2/mmp14a/LOC121890962/tgfbi/thbs1b/LOC121906794/LOC121885487/prkcaa/tspan4a/LOC121881170/s1pr2/egfra/dpp4/ccn4a/itgav/LOC121904692/zgc:92429/ptpn2a/LOC121895604/cd9a/fermt2/plpp3/LOC121890861/LOC121886103/timp2a/LOC121894558/p4hb/adam15/tbc1d1/mfge8b/tln2b/thbs4a/ptpn2b/LOC121893344/itga6b/LOC121895767/hmgb1a/LOC121899201/LOC121890411/fgf2/hspg2/LOC121894002/itgb5/ptk2aa/gsk3ba/ccn2a/LOC121907218/tln1"
"18","muscle tissue development","Biological Process",1.56005181181081,3.50032638862668e-10,1.71846579423856e-07,1.39624130390776e-07,"GO:0060537","157/3369","426/14261",157,"bmp7b/LOC121895103/nexn/sema3c/cav3/eya2/LOC121899291/LOC121913056/pdgfra/LOC121912251/itga7/lamb1a/met/LOC121909298/lamb1b/tead1b/LOC121897829/vegfab/LOC121910427/klhl40b/slc8a1b/tgfbr1b/actn1/dcn/acta2/tgfb1a/actb1/smyd1b/LOC121897830/chrnd/LOC121908668/wt1b/csrp1b/hey1/unc45b/cemip2/LOC121894507/ckmt1/cav1/rbfox1l/pkd2/calr/ifrd1/LOC121901062/ctsba/lamb2/LOC121907573/chd7/pax3b/acta1b/smad1/atf3/fhl2a/sox6/LOC121906032/mapk14b/foxp2/hlfa/aldh1a2/LOC121892381/LOC121904367/sgcg/myorg/tead3a/fgfr2/hoxd9a/maml1/LOC121907520/csrp2/LOC121905833/LOC121911203/smo/LOC121908547/pals1a/LOC121883610/LOC121909650/lmod3/wnt10b/nr2f2/dspa/elna/mylpfb/ctnnb1/LOC121893985/prkar1aa/slc9a1a/smad7/fosab/popdc2/rxraa/LOC121887335/myod1/LOC121909214/LOC121895699/vegfaa/mef2cb/arid2/LOC121889326/cavin4a/tgfbr3/fhod3b/raraa/LOC121887119/fermt2/cited4a/LOC121898476/LOC121880985/LOC121888854/LOC121886103/bmp4/id2a/LOC121908944/LOC121912520/foxf1/zbtb18/bin3/LOC121905206/angpt1/map2k4a/hspa8b/dpf3/selenon/klhl41a/nfatc3a/LOC121892319/tp63/pax7a/sgce/nr1h3/wnt5a/LOC121907117/mapk14a/LOC121900172/tbx2b/LOC121911365/cdk1/cfl2/LOC121907944/skila/psma6a/spegb/notch2/casp8/fgf2/LOC121893905/tsc1b/timm44/tead1a/LOC121883559/lamc1/LOC121881849/mef2d/ptenb/LOC121898608/dipk2ab/ccnb1/LOC121898091"
"19","regulation of supramolecular fiber organization","Biological Process",1.5130024401554,3.928796068125e-10,1.82730372915898e-07,1.48467135627039e-07,"GO:1902903","178/3369","498/14261",178,"clu/fzd2/LOC121895103/tmeff2a/cav3/asap3/itgb2/LOC121899291/LOC121913056/dnm3b/LOC121887076/met/fgf13a/LOC121880729/itga5/LOC121900042/capgb/LOC121897829/plekhg2/parvb/tgfbr1b/arhgef15b/LOC121913625/dcn/pak1/camsap2b/prex1/dbn1/stmn1b/LOC121897830/f2rl1.2/kank3/gmfg/gas2l1/LOC121908668/mid1/limk1a/tgfbr2b/atl1/tmod1/shroom2a/cav1/dclk1a/vaspb/LOC121898953/itgb3a/LOC121911868/myadma/LOC121882333/LOC121892127/rapgef3/LOC121912345/LOC121911171/arhgef5/LOC121907988/LOC121912469/si:ch211-266i6.3/flna/sh3pxd2b/nrp1a/add1/LOC121880911/LOC121885487/sema5a/pik3r1/sdc4/pdlim4/enah/LOC121888899/LOC121898530/LOC121884840/tmsb2/wnt4/washc2c/tec/LOC121906858/plekhh2/arpc5b/LOC121909097/LOC121891909/LOC121882364/fnbp1l/lmod3/sgk1/LOC121903351/wasla/kank1a/itgav/elna/spast/LOC121914078/LOC121885302/kank4/spire1a/slc9a1a/LOC121891910/LOC121913666/wdr1/mef2cb/mapk8a/jmy/baiap2a/cdkn1bb/LOC121907338/map2k7/triobpb/fhod3b/phldb2a/rgcc/nck2a/pik3r2/csnk1g2b/cdkn1ba/macf1a/LOC121894558/diaph2/pfn2b/LOC121905206/apoeb/dvl2/hspa8b/plek/camsap1b/daam2/arhgef10/si:ch211-203d1.3/abl1/arhgap17b/aldoab/LOC121894610/nav3/LOC121893344/capza1a/arfgef1/cpda/LOC121912819/cdc42ep5/LOC121899981/slit2/wash1/cfl2/prkcq/LOC121907944/lpar1/LOC121911706/LOC121908220/lmod1b/rack1/LOC121894686/arhgap1/LOC121906769/LOC121894670/dlc1/ppfia1/arpc4l/cdc42ep4b/cyfip1/LOC121906050/ttbk2b/lima1a/akap1b/capzb/cdc42ep3/LOC121891815/tsc1b/hspg2/arhgap18/LOC121907308/LOC121881849/myoc/LOC121909861/sorbs3/pleca/trpv4/clip2/wasf2/ccn2a/LOC121907218"
"20","extracellular structure organization","Biological Process",1.5627971414907,6.61797389644621e-10,2.92415176614476e-07,2.37585262882419e-07,"GO:0043062","151/3369","409/14261",151,"lpl/fbln1/tncb/loxl3b/loxa/fn1a/bgnb/LOC121910722/mmp14b/gas6/LOC121892064/itgb2/jam2a/LOC121906130/pdgfra/cd44b/itga7/lamb1a/ramp2/dnm3b/serpinh1b/lamb1b/itga5/adam8a/LOC121903590/aplp2/uap1l1/LOC121903750/plod3/pdgfab/LOC121886247/mmp9/sulf2a/itga2.2/tgfbr1b/dcn/mmp13b/nid1a/tgfb1a/LOC121910200/LOC121908668/wt1b/adam19b/ehbp1/crispld2/ctsla/LOC121901987/itgb3a/rxfp1/itgb6/sulf1/lamb2/mmp14a/LOC121897527/tgfbi/LOC121880577/thbs1b/pip5k1bb/sh3pxd2b/prkacab/soat1/LOC121885487/col18a1a/olfml2ba/lipg/LOC121913506/prdx4/sec24d/fech/lama4/aplp1/loxl2a/lama2/tec/col6a2/LOC121881170/tnfb/LOC121894730/hsd17b12a/bmp1a/itgav/LOC121903626/elna/mfap2/tenm3/acanb/ctss2.1/has2/col27a1b/map2k7/LOC121906878/pip5k1ca/LOC121887119/ndnf/pbrm1l/LOC121890861/itga9/ric8a/LOC121888854/smoc1/LOC121911736/timp2a/LOC121908944/LOC121894558/foxf1/apoeb/flot1b/lamc3/p4hb/adam15/cdh11/ccdc80/abca5/ddi2/smoc2/ero1a/reck/LOC121885683/prkacbb/LOC121903452/nid2a/zdhhc8b/LOC121887617/itga6b/wash1/adamts3/copg2/coq8b/abca1b/bcl3/serpine1/plagl2/dennd4c/pla2g7/sec24c/p4ha1b/mmp19/col12a1a/fgf2/furina/hspg2/LOC121904884/itgb5/b4galt1l/lamc1/ptk2aa/LOC121888303/ptenb/uap1/ccn2a/LOC121907218"
"21","cellular response to peptide","Biological Process",1.54648492975282,8.26127941142914e-10,3.47642505518092e-07,2.82457077019339e-07,"GO:1901653","156/3369","427/14261",156,"ucp2/fzd2/plat/fn1a/LOC121911622/met/LOC121888972/znf106a/alas1/stat3/pak1/LOC121903551/cpeb1b/pck1/tgfb1a/atpv0e2/adcy7/pparg/pik3ca/cdk4/cav1/LOC121908701/jak2a/LOC121910835/LOC121898686/LOC121894132/LOC121891211/atp6v1c1b/ndel1b/igfbp1a/epha4l/vldlr/nap1l1/prkacab/rela/stat5a/mdm2/star/xbp1/atp6v0cb/pik3r1/lrp1ab/LOC121894407/LOC121912922/srsf5b/capn10/LOC121912900/hnrnpk/map2k1/prkar2aa/prkci/eprs1/LOC121911286/sgk1/mars1/srebf1/LOC121908417/ube2b/LOC121884114/atp1a3a/ctnnb1/stat1a/errfi1a/prkar1aa/slc9a1a/kdrl/rxraa/LOC121887335/LOC121892156/irs2b/ptpn2a/LOC121892275/hif1aa/mapk8a/got1/baiap2a/LOC121882210/timeless/LOC121895014/atp6v0a1a/fis1/insig1/pik3r3b/ap3s1/cd36/LOC121886469/pprc1/apex1/nfkb1/rangap1b/pik3r2/pde3b/trib3/atp6ap1b/gclc/ghra/LOC121898741/eif4ebp2/atp1a3b/cpeb2/nod1/ppat/prkdc/lgmn/grb10b/atp6v1e1a/rab31/nr1h3/LOC121909885/ywhag2/ptpn2b/akt1/prkacbb/insra/cdk2/anxa5b/LOC121895901/LOC121893344/ccnd2a/LOC121899981/LOC121893598/akr1b1.2/gpam/LOC121902846/atp6v0e1/LOC121888909/LOC121908717/LOC121911051/serpine1/dlc1/LOC121909303/LOC121894614/rangap1a/LOC121894735/dennd4c/cyfip1/LOC121906481/pdpk1b/atp6v1f/ptpn1/akap1b/slc2a8/LOC121900546/sirt1/pik3c2a/rhebl1/LOC121894002/arnt2/ptk2aa/ptenb/atp6v1c1a/gsk3ba/atp6v1ba/arnt/foxo1a/LOC121907218"
"22","heart morphogenesis","Biological Process",1.58454801008884,9.6568337762398e-10,3.8789745491196e-07,3.15163938697281e-07,"GO:0003007","140/3369","374/14261",140,"bmp7b/fzd2/LOC121895103/sema3c/cav3/mmp14b/smad6b/msx1a/gli2a/pdgfra/lamb1a/lamb1b/tead1b/LOC121897829/LOC121886247/vegfab/LOC121899381/nrp2a/mical2b/axin2/nek8/mical2a/slc8a1b/tgfbr1b/LOC121913625/LOC121885219/tgfb1a/LOC121897830/LOC121894409/nkd1/hey1/cemip2/tgfbr2b/slit1a/pkd2/LOC121898953/LOC121898686/LOC121894132/robo1/lamb2/mmp14a/LOC121882333/ptch1/ephb4a/thbs1b/flna/LOC121907573/nrp1a/LOC121909664/chd7/mdm2/fhl2a/mapk14b/cat/aldh1a2/efna1a/LOC121881170/LOC121906230/s1pr2/fgfr2/LOC121907520/LOC121892167/smarcd3b/LOC121905833/LOC121911203/smo/pals1a/LOC121883610/LOC121909650/LOC121899278/dspa/elna/ctnnb1/lrp6/smad7/popdc2/ndr2/rxraa/zmiz1a/vegfaa/hif1aa/mef2cb/sox4b/has2/arid2/dzip1/slit3/tgfbr3/raraa/LOC121887119/fermt2/fgfrl1a/pbrm1l/apex1/cited4a/LOC121898476/LOC121880985/LOC121886103/pdcd4b/bmp4/id2a/LOC121901074/LOC121908944/LOC121912520/LOC121887114/foxf1/angpt1/dvl2/adam15/dpf3/sav1/LOC121880803/rp2/LOC121892319/spry1/wnt5a/mapk14a/LOC121906955/LOC121885683/tbx2b/insra/gli3/LOC121911365/msx2b/LOC121895767/asxl2/slit2/rnls/dlc1/ift57/kat6a/ahi1/gja1b/mks1/notch2/nfatc1/ift52/arnt2/ptk2aa/gnb2"
"23","extracellular matrix organization","Biological Process",1.59332279441437,1.4634112634316e-09,5.6226805804109e-07,4.56838820497344e-07,"GO:0030198","134/3369","356/14261",134,"fbln1/tncb/loxl3b/loxa/fn1a/bgnb/LOC121910722/mmp14b/gas6/LOC121892064/itgb2/jam2a/LOC121906130/pdgfra/cd44b/itga7/lamb1a/ramp2/dnm3b/serpinh1b/lamb1b/itga5/adam8a/LOC121903590/aplp2/uap1l1/LOC121903750/plod3/pdgfab/LOC121886247/mmp9/sulf2a/itga2.2/tgfbr1b/dcn/mmp13b/nid1a/tgfb1a/LOC121910200/LOC121908668/wt1b/adam19b/ehbp1/crispld2/ctsla/LOC121901987/itgb3a/rxfp1/itgb6/sulf1/lamb2/mmp14a/tgfbi/LOC121880577/thbs1b/pip5k1bb/sh3pxd2b/LOC121885487/col18a1a/olfml2ba/LOC121913506/prdx4/sec24d/lama4/aplp1/loxl2a/lama2/col6a2/LOC121881170/tnfb/LOC121894730/hsd17b12a/bmp1a/itgav/LOC121903626/elna/mfap2/tenm3/acanb/ctss2.1/has2/col27a1b/map2k7/LOC121906878/pip5k1ca/LOC121887119/ndnf/pbrm1l/LOC121890861/itga9/ric8a/smoc1/LOC121911736/timp2a/LOC121908944/LOC121894558/foxf1/flot1b/lamc3/adam15/cdh11/ccdc80/smoc2/ero1a/reck/LOC121885683/LOC121903452/nid2a/LOC121887617/itga6b/wash1/adamts3/copg2/coq8b/bcl3/serpine1/dennd4c/sec24c/p4ha1b/mmp19/col12a1a/fgf2/furina/hspg2/LOC121904884/itgb5/b4galt1l/lamc1/ptk2aa/LOC121888303/ptenb/uap1/ccn2a/LOC121907218"
"24","regulation of animal organ morphogenesis","Biological Process",1.56941767474446,1.54973198769377e-09,5.70624232302079e-07,4.63628152985054e-07,"GO:2000027","142/3369","383/14261",142,"bmp7b/fzd2/wnt6b/sema3c/dio3a/cav3/drd2a/fgfr4/msx1a/ntn4/pdgfra/met/fsta/tead1b/lrig3/pdgfab/vegfab/pabpc4/sulf2a/sfrp5/tgfbr1b/LOC121913625/tgfb1a/dab2/LOC121896717/cdkn2a/b/tspan5a/nkd1/wt1b/csrp1b/tgfbr2b/lrig1/ednraa/LOC121898953/LOC121894132/sulf1/robo1/gpc4/pbx4/plpp1a/tnfaip3/LOC121909664/prickle2b/hivep1/LOC121880911/dact1/rps6ka1/xbp1/hoxc9a/foxp2/mark1/wnt4/ror1/tead3a/fgfr2/neurl1aa/hoxd9a/tnfb/mark2b/LOC121882364/meis2a/LOC121913036/csrp2/egfra/LOC121911203/smo/prkci/LOC121883610/etv5a/LOC121912203/LOC121898374/ctnnb1/stat1a/lrp6/tspan17/bcor/rxraa/vegfaa/LOC121905675/adgra3/celsr1a/rapgef2b/dzip1/LOC121907338/cited1/LOC121887119/LOC121881354/runx2b/sox4a/lgr4/cited4a/LOC121880985/prox1a/LOC121903535/LOC121905677/casz1/rps6ka2/csnk1g2b/bmp4/LOC121908944/fgf7/dvl2/prickle1a/abl1/LOC121891746/LOC121897080/tiam1a/LOC121898383/spry1/wnt5a/LOC121911917/bdnf/ptpn11a/tbx2b/LOC121885318/LOC121889412/magi2a/znrf3/gna11b/neo1a/rapgef6/LOC121897715/ahi1/gpc6a/LOC121888930/mks1/elmod2/notch2/fgf2/pthlha/fbxw7/LOC121904884/b4galt1l/LOC121884400/tead1a/lrig2/arnt2/ptenb/arnt/nfyba/sapcd2/LOC121898091"
"25","muscle cell development","Biological Process",1.6077889431745,1.77325915082811e-09,6.26811644634721e-07,5.09280028117834e-07,"GO:0055001","128/3369","337/14261",128,"LOC121895103/nexn/cav3/ank2b/itgb2/LOC121890607/smad6b/LOC121913056/pdgfra/LOC121912251/lamb1a/ramp2/met/myl9b/uchl1/lamb1b/itga5/tead1b/LOC121897829/LOC121896866/vegfab/LOC121910427/tanc2b/klhl40b/parvb/snta1/slc8a1b/actn1/acta2/actb1/LOC121897830/LOC121894409/LOC121908668/csrp1b/unc45b/LOC121894507/tmod1/cav1/rbfox1l/itgb3a/unc45a/lamb2/adma/LOC121888075/LOC121907573/LOC121900514/nfatc4/LOC121880911/matk/acta1b/sntb2/fhl2a/LOC121906032/LOC121892381/LOC121904367/sgcg/myorg/tead3a/maml1/LOC121882364/LOC121907520/csrp2/smo/LOC121894730/flii/LOC121909650/lmod3/wnt10b/itgav/prkar1aa/pomt2/popdc2/LOC121887335/myod1/vegfaa/wdr1/mef2cb/LOC121889326/cavin4a/nuak1b/LOC121887522/fhod3b/pbrm1l/LOC121898476/LOC121880985/LOC121894558/bin3/LOC121905206/mybphb/map2k4a/selenon/klhl41a/tln2b/daam2/nfatc3a/LOC121892319/rnf185/LOC121907117/LOC121906883/LOC121880591/LOC121884874/LOC121911365/cdk1/lasp1/mybpc2b/cspg4ba/cfl2/capn3b/lmod1b/mybpc1/gmppb/LOC121906481/spegb/dcaf7/capzb/LOC121893905/hspg2/ankhd1/LOC121903708/kdm1a/meox1/tead1a/LOC121883559/LOC121881849/LOC121895481/ccnb1/LOC121898091/tln1"
"26","cellular response to peptide hormone stimulus","Biological Process",1.57322981001678,1.92028012125448e-09,6.526736704433e-07,5.30292741177198e-07,"GO:0071375","139/3369","374/14261",139,"ucp2/fzd2/plat/fn1a/LOC121911622/met/LOC121888972/znf106a/alas1/stat3/pak1/LOC121903551/cpeb1b/pck1/tgfb1a/atpv0e2/adcy7/pparg/pik3ca/cdk4/cav1/jak2a/LOC121910835/LOC121898686/atp6v1c1b/ndel1b/igfbp1a/vldlr/nap1l1/prkacab/rela/stat5a/star/xbp1/atp6v0cb/pik3r1/LOC121894407/LOC121912922/srsf5b/capn10/LOC121912900/hnrnpk/map2k1/prkar2aa/prkci/eprs1/LOC121911286/sgk1/mars1/srebf1/ube2b/LOC121884114/ctnnb1/stat1a/errfi1a/prkar1aa/slc9a1a/kdrl/rxraa/LOC121887335/LOC121892156/irs2b/ptpn2a/LOC121892275/hif1aa/got1/baiap2a/LOC121882210/LOC121895014/atp6v0a1a/insig1/pik3r3b/ap3s1/cd36/LOC121886469/pprc1/apex1/nfkb1/rangap1b/pik3r2/pde3b/trib3/atp6ap1b/gclc/ghra/LOC121898741/eif4ebp2/cpeb2/ppat/prkdc/grb10b/atp6v1e1a/rab31/nr1h3/LOC121909885/ywhag2/ptpn2b/akt1/prkacbb/insra/cdk2/anxa5b/LOC121895901/LOC121893344/ccnd2a/LOC121899981/LOC121893598/gpam/LOC121902846/atp6v0e1/LOC121888909/LOC121908717/LOC121911051/serpine1/dlc1/LOC121909303/LOC121894614/rangap1a/dennd4c/cyfip1/LOC121906481/pdpk1b/atp6v1f/ptpn1/akap1b/slc2a8/LOC121900546/sirt1/pik3c2a/rhebl1/LOC121894002/arnt2/ptk2aa/ptenb/atp6v1c1a/gsk3ba/atp6v1ba/arnt/foxo1a"
